deviceid,type,battery,model,model_id,timezone,first_session_date,last_session_date,hash_deviceid
8b061059c43edc1682e828596d89552031b9797a,Sleep Monitor,high,Aura Sensor V2,63,Asia/Seoul,1683855456,2023-05-29 15:39:18,8b061059c43edc1682e828596d89552031b9797a
