deviceid,type,battery,model,model_id,timezone,first_session_date,last_session_date,hash_deviceid
59c63433ad421ee2551d5b93690de892612783ac,Sleep Monitor,high,Aura Sensor V2,63,Asia/Seoul,1683706984,2023-05-29 14:54:02,59c63433ad421ee2551d5b93690de892612783ac
