,Unnamed: 0,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
0,4,,13.1.85,"05/12/2023, 00:30:00","{""1"":1}",lumi.158d0008d0bfbb,4,"05/12/2023, 00:00:00"
1,3,,13.1.85,"05/12/2023, 04:30:00","{""1"":1}",lumi.158d0008d0bfbb,4,"05/12/2023, 04:00:00"
2,2,,13.1.85,"05/12/2023, 13:30:00","{""2"":1}",lumi.158d0008d0bfbb,4,"05/12/2023, 13:00:00"
3,1,,13.1.85,"05/13/2023, 03:30:00","{""1"":1}",lumi.158d0008d0bfbb,4,"05/13/2023, 03:00:00"
4,0,,13.1.85,"05/13/2023, 04:00:00","{""1"":1}",lumi.158d0008d0bfbb,4,"05/13/2023, 03:30:00"
5,3,,13.1.85,"05/15/2023, 00:30:00","{""1"":1}",lumi.158d0008d0bfbb,4,"05/15/2023, 00:00:00"
6,2,,13.1.85,"05/16/2023, 04:30:00","{""1"":1,""2"":2}",lumi.158d0008d0bfbb,4,"05/16/2023, 04:00:00"
7,1,,13.1.85,"05/16/2023, 13:00:00","{""1"":1}",lumi.158d0008d0bfbb,4,"05/16/2023, 12:30:00"
8,0,,13.1.85,"05/17/2023, 03:00:00","{""1"":1}",lumi.158d0008d0bfbb,4,"05/17/2023, 02:30:00"
9,5,,13.1.85,"05/18/2023, 01:00:00","{""1"":1}",lumi.158d0008d0bfbb,4,"05/18/2023, 00:30:00"
10,4,,13.1.85,"05/18/2023, 14:30:00","{""1"":1,""2"":1}",lumi.158d0008d0bfbb,4,"05/18/2023, 14:00:00"
11,3,,13.1.85,"05/18/2023, 20:00:00","{""1"":1}",lumi.158d0008d0bfbb,4,"05/18/2023, 19:30:00"
12,2,,13.1.85,"05/18/2023, 21:30:00","{""1"":1}",lumi.158d0008d0bfbb,4,"05/18/2023, 21:00:00"
13,1,,13.1.85,"05/19/2023, 14:00:00","{""1"":1}",lumi.158d0008d0bfbb,4,"05/19/2023, 13:30:00"
14,0,,13.1.85,"05/20/2023, 02:30:00","{""1"":3}",lumi.158d0008d0bfbb,4,"05/20/2023, 02:00:00"
15,1,,13.1.85,"05/21/2023, 14:30:00","{""1"":2,""2"":1}",lumi.158d0008d0bfbb,4,"05/21/2023, 14:00:00"
16,0,,13.1.85,"05/23/2023, 01:30:00","{""1"":1,""2"":1}",lumi.158d0008d0bfbb,4,"05/23/2023, 01:00:00"
17,1,,13.1.85,"05/24/2023, 12:30:00","{""1"":1,""2"":1}",lumi.158d0008d0bfbb,4,"05/24/2023, 12:00:00"
18,0,,13.1.85,"05/24/2023, 13:30:00","{""1"":1,""2"":1}",lumi.158d0008d0bfbb,4,"05/24/2023, 13:00:00"
19,5,,13.1.85,"05/28/2023, 16:30:00","{""1"":1}",lumi.158d0008d0bfbb,4,"05/28/2023, 16:00:00"
20,4,,13.1.85,"05/28/2023, 19:30:00","{""1"":2,""2"":3}",lumi.158d0008d0bfbb,4,"05/28/2023, 19:00:00"
21,3,,13.1.85,"05/29/2023, 00:30:00","{""1"":1}",lumi.158d0008d0bfbb,4,"05/29/2023, 00:00:00"
22,2,,13.1.85,"05/29/2023, 01:00:00","{""1"":1,""2"":1}",lumi.158d0008d0bfbb,4,"05/29/2023, 00:30:00"
23,1,,13.1.85,"05/29/2023, 01:30:00","{""2"":1}",lumi.158d0008d0bfbb,4,"05/29/2023, 01:00:00"
24,0,,13.1.85,"05/29/2023, 17:30:00","{""1"":1,""2"":1}",lumi.158d0008d0bfbb,4,"05/29/2023, 17:00:00"
25,2,,13.1.85,"05/30/2023, 05:00:00","{""1"":1}",lumi.158d0008d0bfbb,4,"05/30/2023, 04:30:00"
26,1,,13.1.85,"05/31/2023, 05:30:00","{""1"":3,""2"":1}",lumi.158d0008d0bfbb,4,"05/31/2023, 05:00:00"
27,0,,13.1.85,"06/01/2023, 14:30:00","{""1"":1}",lumi.158d0008d0bfbb,4,"06/01/2023, 14:00:00"
28,3,,13.1.85,"06/03/2023, 03:00:00","{""1"":2}",lumi.158d0008d0bfbb,4,"06/03/2023, 02:30:00"
29,2,,13.1.85,"06/04/2023, 02:00:00","{""1"":1}",lumi.158d0008d0bfbb,4,"06/04/2023, 01:30:00"
30,1,,13.1.85,"06/04/2023, 12:00:00","{""1"":1,""2"":1}",lumi.158d0008d0bfbb,4,"06/04/2023, 11:30:00"
31,0,,13.1.85,"06/04/2023, 19:30:00","{""1"":1}",lumi.158d0008d0bfbb,4,"06/04/2023, 19:00:00"
32,1,,13.1.85,"06/05/2023, 13:00:00","{""1"":1,""2"":1}",lumi.158d0008d0bfbb,4,"06/05/2023, 12:30:00"
33,0,,13.1.85,"06/06/2023, 14:30:00","{""1"":1}",lumi.158d0008d0bfbb,4,"06/06/2023, 14:00:00"
34,1,,13.1.85,"06/10/2023, 01:30:00","{""2"":1}",lumi.158d0008d0bfbb,4,"06/10/2023, 01:00:00"
35,0,,13.1.85,"06/10/2023, 18:30:00","{""1"":1}",lumi.158d0008d0bfbb,4,"06/10/2023, 18:00:00"
36,1,,13.1.85,"06/11/2023, 19:00:00","{""1"":1}",lumi.158d0008d0bfbb,4,"06/11/2023, 18:30:00"
37,0,,13.1.85,"06/11/2023, 20:30:00","{""1"":2,""2"":3}",lumi.158d0008d0bfbb,4,"06/11/2023, 20:00:00"
