,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
7,,13.1.85,"09/04/2023, 00:30:00","{""1"":1}",lumi.158d0008f34290,4,"09/04/2023, 00:00:00"
6,,13.1.85,"09/04/2023, 19:30:00","{""1"":1}",lumi.158d0008f34290,4,"09/04/2023, 19:00:00"
5,,13.1.85,"09/04/2023, 20:00:00","{""1"":2}",lumi.158d0008f34290,4,"09/04/2023, 19:30:00"
4,,13.1.85,"09/05/2023, 04:30:00","{""1"":3}",lumi.158d0008f34290,4,"09/05/2023, 04:00:00"
3,,13.1.85,"09/05/2023, 06:00:00","{""1"":1}",lumi.158d0008f34290,4,"09/05/2023, 05:30:00"
2,,13.1.85,"09/05/2023, 13:00:00","{""1"":1}",lumi.158d0008f34290,4,"09/05/2023, 12:30:00"
1,,13.1.85,"09/06/2023, 00:30:00","{""1"":1}",lumi.158d0008f34290,4,"09/06/2023, 00:00:00"
0,,13.1.85,"09/06/2023, 06:30:00","{""1"":1}",lumi.158d0008f34290,4,"09/06/2023, 06:00:00"
