,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-01 02:51:S.000000,2023-08-01 09:30:S.000000,2023-08-01,2023-08-01 10:04:S.000000,2023-08-01 11:33:S.000000,2700,0,2700,5640,0,23940,21240,0.89,2700,0,0,3,0,6780,8820
1,2023-08-02 02:23:S.000000,2023-08-02 11:02:S.000000,2023-08-02,2023-08-02 11:04:S.000000,2023-08-02 13:05:S.000000,1260,0,1260,7800,0,31140,29880,0.96,1260,0,0,5,0,12960,9120
2,2023-08-03 02:36:S.000000,2023-08-03 10:37:S.000000,2023-08-03,2023-08-03 10:37:S.000000,2023-08-03 12:40:S.000000,1020,1,1020,5400,0,28800,27780,0.96,1020,0,60,3,2,15360,7020
3,2023-08-04 03:44:S.000000,2023-08-04 13:05:S.000000,2023-08-04,2023-08-04 11:03:S.000000,2023-08-04 15:29:S.000000,4920,1,1560,11040,0,29760,24840,0.83,1560,0,7260,8,5,4620,9180
