,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-01 02:30:S.000000,2023-08-01 10:56:S.000000,2023-08-01,2023-08-01 10:58:S.000000,2023-08-01 12:59:S.000000,3900,3,540,4860,2160,30360,26460,0.87,540,2160,1200,6,0,13440,8160
1,2023-08-02 01:27:S.000000,2023-08-02 09:28:S.000000,2023-08-02,2023-08-02 04:27:S.000000,2023-08-02 11:31:S.000000,2580,2,0,4560,1140,28620,26040,0.91,0,1140,1680,3,2,13620,7860
2,2023-08-03 06:08:S.000000,2023-08-03 11:46:S.000000,2023-08-03,2023-08-03 11:47:S.000000,2023-08-03 13:49:S.000000,2880,0,900,3600,1980,20280,17400,0.86,900,1980,0,2,0,6240,7560
3,2023-08-03 22:07:S.000000,2023-08-04 08:43:S.000000,2023-08-04,2023-08-03 22:27:S.000000,2023-08-04 10:46:S.000000,11940,6,720,2220,0,36180,24240,0.67,720,0,13200,4,4,15240,6780
4,2023-08-04 18:57:S.000000,2023-08-04 19:28:S.000000,2023-08-04,2023-08-04 19:30:S.000000,2023-08-04 21:31:S.000000,1380,0,780,0,600,1860,480,0.26,780,600,0,0,0,480,0
5,2023-08-04 22:42:S.000000,2023-08-05 06:48:S.000000,2023-08-05,2023-08-04 23:07:S.000000,2023-08-05 08:51:S.000000,5940,6,660,4260,0,28080,22140,0.79,660,0,6360,3,7,8340,9540
