,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-01 02:17:S.000000,2023-08-01 07:49:S.000000,2023-08-01,2023-08-01 07:51:S.000000,2023-08-01 09:52:S.000000,1500,0,1500,1800,0,19920,18420,0.92,1500,0,0,6,4,12600,4020
1,2023-08-01 12:07:S.000000,2023-08-01 15:44:S.000000,2023-08-01,2023-08-01 12:40:S.000000,2023-08-01 17:47:S.000000,5280,2,1020,2100,0,10800,5520,0.51,1020,0,6480,1,7,3420,0
2,2023-08-01 19:45:S.000000,2023-08-02 12:44:S.000000,2023-08-02,2023-08-01 21:04:S.000000,2023-08-02 14:55:S.000000,23820,13,3960,1860,0,57180,33360,0.58,3960,0,23820,2,10,22500,9000
3,2023-08-03 01:05:S.000000,2023-08-03 11:30:S.000000,2023-08-03,2023-08-03 06:02:S.000000,2023-08-03 13:33:S.000000,3360,3,2940,3480,0,37200,33840,0.91,2940,0,720,5,2,27300,3060
4,2023-08-04 01:28:S.000000,2023-08-04 09:35:S.000000,2023-08-04,2023-08-04 09:37:S.000000,2023-08-04 12:30:S.000000,8040,0,5880,2580,2160,29220,21180,0.72,5880,2160,0,3,0,13500,5100
5,2023-08-05 03:15:S.000000,2023-08-05 16:52:S.000000,2023-08-05,2023-08-05 05:36:S.000000,2023-08-05 18:55:S.000000,10440,5,3540,4020,1080,42600,32160,0.75,3540,1080,12240,4,7,18780,9360
6,2023-08-06 02:04:S.000000,2023-08-06 06:53:S.000000,2023-08-06,2023-08-06 04:44:S.000000,2023-08-06 08:56:S.000000,1980,1,780,1980,1140,17220,15240,0.89,780,1140,180,3,1,10800,2460
7,2023-08-07 17:40:S.000000,2023-08-07 19:07:S.000000,2023-08-07,2023-08-07 19:09:S.000000,2023-08-07 21:10:S.000000,2820,0,2820,180,0,5220,2400,0.46,2820,0,0,0,0,1320,900
