,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-01 05:13:S.000000,2023-08-01 14:40:S.000000,2023-08-01,2023-08-01 13:57:S.000000,2023-08-01 16:43:S.000000,2880,1,2400,8520,0,33240,30360,0.91,2400,0,1260,4,2,14220,7620
1,2023-08-02 00:30:S.000000,2023-08-02 08:43:S.000000,2023-08-02,2023-08-02 06:15:S.000000,2023-08-02 11:09:S.000000,7620,5,3600,60,0,29040,21420,0.74,3600,0,4560,1,2,15660,5700
2,2023-08-02 11:53:S.000000,2023-08-02 14:42:S.000000,2023-08-02,2023-08-02 14:05:S.000000,2023-08-02 16:45:S.000000,5160,1,5160,900,0,9960,4800,0.48,5160,0,180,1,0,3900,0
3,2023-08-03 05:44:S.000000,2023-08-03 14:37:S.000000,2023-08-03,2023-08-03 08:44:S.000000,2023-08-03 16:40:S.000000,2100,1,1500,4980,600,31800,29700,0.93,1500,600,180,2,1,15960,8760
4,2023-08-04 06:53:S.000000,2023-08-04 14:15:S.000000,2023-08-04,2023-08-04 14:17:S.000000,2023-08-04 16:18:S.000000,1980,0,1980,5940,0,26520,24540,0.93,1980,0,0,5,0,12480,6120
5,2023-08-05 04:34:S.000000,2023-08-05 14:24:S.000000,2023-08-05,2023-08-05 05:34:S.000000,2023-08-05 16:27:S.000000,5820,5,1620,4860,0,34860,29040,0.83,1620,0,4740,3,3,16080,8100
6,2023-08-06 06:14:S.000000,2023-08-06 13:57:S.000000,2023-08-06,2023-08-06 13:59:S.000000,2023-08-06 16:00:S.000000,6000,0,4860,5460,1140,27780,21780,0.78,4860,1140,0,3,0,10200,6120
7,2023-08-07 00:06:S.000000,2023-08-07 01:51:S.000000,2023-08-07,2023-08-07 01:53:S.000000,2023-08-07 03:54:S.000000,2700,0,2700,0,0,6300,3600,0.57,2700,0,0,0,0,3600,0
8,2023-08-07 11:35:S.000000,2023-08-07 15:44:S.000000,2023-08-07,2023-08-07 15:47:S.000000,2023-08-07 17:49:S.000000,1620,0,900,1740,720,14940,13320,0.89,900,720,0,1,0,5400,6180
