,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-07-31 23:49:S.000000,2023-08-01 05:30:S.000000,2023-08-01,2023-08-01 03:59:S.000000,2023-08-01 07:33:S.000000,2760,1,1680,2760,0,19740,16980,0.86,1680,0,1800,2,1,12540,1680
1,2023-08-01 22:17:S.000000,2023-08-02 07:40:S.000000,2023-08-02,2023-08-02 00:55:S.000000,2023-08-02 09:43:S.000000,5220,3,3840,5820,540,33360,28140,0.84,3840,540,1260,3,1,18000,4320
2,2023-08-02 23:10:S.000000,2023-08-03 05:34:S.000000,2023-08-03,2023-08-03 00:12:S.000000,2023-08-03 07:37:S.000000,3120,1,2820,2640,0,22920,19800,0.86,2820,0,420,2,0,15720,1440
3,2023-08-03 21:11:S.000000,2023-08-04 09:32:S.000000,2023-08-04,2023-08-04 01:29:S.000000,2023-08-04 11:35:S.000000,7200,4,4260,5220,0,43620,36420,0.83,4260,0,3780,5,3,25320,5880
4,2023-08-04 22:07:S.000000,2023-08-05 05:17:S.000000,2023-08-05,2023-08-04 23:08:S.000000,2023-08-05 07:20:S.000000,2340,3,1320,3180,0,25620,23280,0.91,1320,0,1200,2,0,18300,1800
5,2023-08-05 20:54:S.000000,2023-08-06 08:26:S.000000,2023-08-06,2023-08-05 23:46:S.000000,2023-08-06 10:36:S.000000,10800,4,5760,3600,2340,35460,24660,0.7,5760,2340,8760,3,2,18600,2460
6,2023-08-07 00:32:S.000000,2023-08-07 05:49:S.000000,2023-08-07,2023-08-07 05:51:S.000000,2023-08-07 07:52:S.000000,2400,1,1980,180,0,19020,16620,0.87,1980,0,420,1,0,14820,1620
