,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-01 13:05:S.000000,2023-08-01 16:06:S.000000,2023-08-01,2023-08-01 17:15:S.000000,2023-08-01 17:15:S.000000,3720,2,2880,0,0,10860,7140,0.66,2880,0,840,0,2,5400,1740
1,2023-08-04 02:23:S.000000,2023-08-04 09:54:S.000000,2023-08-04,2023-08-04 04:57:S.000000,2023-08-04 12:11:S.000000,7320,7,1860,0,1380,26700,19380,0.73,1860,1380,4440,0,3,15960,3420
2,2023-08-05 01:37:S.000000,2023-08-05 15:34:S.000000,2023-08-05,2023-08-05 03:44:S.000000,2023-08-05 17:37:S.000000,21060,9,1020,2640,2460,41940,20880,0.5,1020,2460,25860,3,12,12480,5760
3,2023-08-06 04:04:S.000000,2023-08-06 08:54:S.000000,2023-08-06,2023-08-06 05:39:S.000000,2023-08-06 10:57:S.000000,6060,7,3180,1260,1140,16740,10680,0.64,3180,1140,2400,3,2,7320,2100
4,2023-08-06 17:22:S.000000,2023-08-06 19:57:S.000000,2023-08-06,2023-08-06 20:00:S.000000,2023-08-06 22:00:S.000000,2100,1,900,1200,840,9300,7200,0.77,900,840,360,0,0,3480,2520
5,2023-08-07 03:27:S.000000,2023-08-07 09:24:S.000000,2023-08-07,2023-08-07 08:19:S.000000,2023-08-07 11:27:S.000000,6420,8,1860,0,0,21180,14760,0.7,1860,0,4800,0,2,12060,2700
