,Unnamed: 0,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
0,8,,3.1.85,"05/12/2023, 19:00:00","{""0"":2,""1"":2}",lumi.54ef4410003fd152,4,"05/12/2023, 18:30:00"
1,7,,3.1.85,"05/13/2023, 12:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd152,4,"05/13/2023, 12:00:00"
2,6,,3.1.85,"05/13/2023, 13:00:00","{""0"":2,""1"":2}",lumi.54ef4410003fd152,4,"05/13/2023, 12:30:00"
3,5,,3.1.85,"05/13/2023, 13:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd152,4,"05/13/2023, 13:00:00"
4,4,,3.1.85,"05/13/2023, 18:00:00","{""0"":3,""1"":3}",lumi.54ef4410003fd152,4,"05/13/2023, 17:30:00"
5,3,,3.1.85,"05/13/2023, 18:30:00","{""0"":5,""1"":4}",lumi.54ef4410003fd152,4,"05/13/2023, 18:00:00"
6,2,,3.1.85,"05/14/2023, 12:30:00","{""0"":1,""1"":2}",lumi.54ef4410003fd152,4,"05/14/2023, 12:00:00"
7,1,,3.1.85,"05/14/2023, 19:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd152,4,"05/14/2023, 18:30:00"
8,0,,3.1.85,"05/14/2023, 23:00:00","{""0"":2,""1"":2}",lumi.54ef4410003fd152,4,"05/14/2023, 22:30:00"
9,1,,3.1.85,"05/15/2023, 23:00:00","{""0"":1}",lumi.54ef4410003fd152,4,"05/15/2023, 22:30:00"
10,0,,3.1.85,"05/17/2023, 20:00:00","{""0"":1,""1"":2}",lumi.54ef4410003fd152,4,"05/17/2023, 19:30:00"
11,6,,3.1.85,"05/19/2023, 11:30:00","{""0"":2,""1"":2}",lumi.54ef4410003fd152,4,"05/19/2023, 11:00:00"
12,5,,3.1.85,"05/19/2023, 12:00:00","{""0"":5,""1"":3}",lumi.54ef4410003fd152,4,"05/19/2023, 11:30:00"
13,4,,3.1.85,"05/19/2023, 17:30:00","{""0"":1,""1"":2}",lumi.54ef4410003fd152,4,"05/19/2023, 17:00:00"
14,3,,3.1.85,"05/19/2023, 19:00:00","{""0"":1}",lumi.54ef4410003fd152,4,"05/19/2023, 18:30:00"
15,2,,3.1.85,"05/20/2023, 10:30:00","{""0"":3,""1"":4}",lumi.54ef4410003fd152,4,"05/20/2023, 10:00:00"
16,1,,3.1.85,"05/20/2023, 16:00:00","{""0"":2,""1"":2}",lumi.54ef4410003fd152,4,"05/20/2023, 15:30:00"
17,0,,3.1.85,"05/20/2023, 16:30:00","{""0"":1}",lumi.54ef4410003fd152,4,"05/20/2023, 16:00:00"
18,1,,3.1.85,"05/22/2023, 19:00:00","{""0"":1,""1"":2}",lumi.54ef4410003fd152,4,"05/22/2023, 18:30:00"
19,0,,3.1.85,"05/23/2023, 07:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd152,4,"05/23/2023, 06:30:00"
20,2,,3.1.85,"05/24/2023, 21:30:00","{""0"":2,""1"":1}",lumi.54ef4410003fd152,4,"05/24/2023, 21:00:00"
21,1,,3.1.85,"05/25/2023, 18:30:00","{""0"":1,""1"":2}",lumi.54ef4410003fd152,4,"05/25/2023, 18:00:00"
22,0,,3.1.85,"05/25/2023, 19:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd152,4,"05/25/2023, 18:30:00"
23,6,,3.1.85,"05/27/2023, 14:00:00","{""0"":2,""1"":1}",lumi.54ef4410003fd152,4,"05/27/2023, 13:30:00"
24,5,,3.1.85,"05/27/2023, 14:30:00","{""0"":1,""1"":2}",lumi.54ef4410003fd152,4,"05/27/2023, 14:00:00"
25,4,,3.1.85,"05/27/2023, 18:00:00","{""0"":1}",lumi.54ef4410003fd152,4,"05/27/2023, 17:30:00"
26,3,,3.1.85,"05/27/2023, 18:30:00","{""0"":4,""1"":5}",lumi.54ef4410003fd152,4,"05/27/2023, 18:00:00"
27,2,,3.1.85,"05/28/2023, 19:30:00","{""0"":4,""1"":4}",lumi.54ef4410003fd152,4,"05/28/2023, 19:00:00"
28,1,,3.1.85,"05/28/2023, 20:00:00","{""0"":1}",lumi.54ef4410003fd152,4,"05/28/2023, 19:30:00"
29,0,,3.1.85,"05/29/2023, 13:00:00","{""0"":1,""1"":2}",lumi.54ef4410003fd152,4,"05/29/2023, 12:30:00"
30,0,,3.1.85,"05/30/2023, 19:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd152,4,"05/30/2023, 19:00:00"
31,2,,3.1.85,"06/06/2023, 20:00:00","{""0"":2,""1"":2}",lumi.54ef4410003fd152,4,"06/06/2023, 19:30:00"
32,1,,3.1.85,"06/07/2023, 19:30:00","{""0"":4,""1"":3}",lumi.54ef4410003fd152,4,"06/07/2023, 19:00:00"
33,0,,3.1.85,"06/07/2023, 20:00:00","{""1"":1}",lumi.54ef4410003fd152,4,"06/07/2023, 19:30:00"
34,2,,3.1.85,"06/08/2023, 20:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd152,4,"06/08/2023, 19:30:00"
35,1,,3.1.85,"06/08/2023, 20:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd152,4,"06/08/2023, 20:00:00"
36,0,,3.1.85,"06/10/2023, 12:00:00","{""0"":2,""1"":2}",lumi.54ef4410003fd152,4,"06/10/2023, 11:30:00"
37,2,,3.1.85,"06/11/2023, 18:30:00","{""0"":2,""1"":1}",lumi.54ef4410003fd152,4,"06/11/2023, 18:00:00"
38,1,,3.1.85,"06/11/2023, 19:00:00","{""0"":2,""1"":3}",lumi.54ef4410003fd152,4,"06/11/2023, 18:30:00"
39,0,,3.1.85,"06/13/2023, 20:00:00","{""0"":2,""1"":2}",lumi.54ef4410003fd152,4,"06/13/2023, 19:30:00"
