,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
12,,13.1.85,"08/15/2023, 17:30:00","{""2"":4}",lumi.158d0008d0cf4d,4,"08/15/2023, 17:00:00"
11,,13.1.85,"08/15/2023, 18:00:00","{""1"":4,""2"":10}",lumi.158d0008d0cf4d,4,"08/15/2023, 17:30:00"
10,,13.1.85,"08/15/2023, 18:30:00","{""1"":1,""2"":4}",lumi.158d0008d0cf4d,4,"08/15/2023, 18:00:00"
9,,13.1.85,"08/15/2023, 19:00:00","{""1"":2,""2"":4}",lumi.158d0008d0cf4d,4,"08/15/2023, 18:30:00"
8,,13.1.85,"08/15/2023, 19:30:00","{""2"":1}",lumi.158d0008d0cf4d,4,"08/15/2023, 19:00:00"
7,,13.1.85,"08/15/2023, 20:00:00","{""1"":3,""2"":6}",lumi.158d0008d0cf4d,4,"08/15/2023, 19:30:00"
6,,13.1.85,"08/15/2023, 20:30:00","{""1"":1,""2"":1}",lumi.158d0008d0cf4d,4,"08/15/2023, 20:00:00"
5,,13.1.85,"08/15/2023, 21:00:00","{""2"":3}",lumi.158d0008d0cf4d,4,"08/15/2023, 20:30:00"
4,,13.1.85,"08/15/2023, 21:30:00","{""1"":1,""2"":4}",lumi.158d0008d0cf4d,4,"08/15/2023, 21:00:00"
3,,13.1.85,"08/15/2023, 22:00:00","{""1"":1,""2"":2}",lumi.158d0008d0cf4d,4,"08/15/2023, 21:30:00"
2,,13.1.85,"08/15/2023, 22:30:00","{""1"":1,""2"":1}",lumi.158d0008d0cf4d,4,"08/15/2023, 22:00:00"
1,,13.1.85,"08/15/2023, 23:00:00","{""2"":1}",lumi.158d0008d0cf4d,4,"08/15/2023, 22:30:00"
0,,13.1.85,"08/16/2023, 00:00:00","{""2"":1}",lumi.158d0008d0cf4d,4,"08/15/2023, 23:30:00"
