,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
9,,13.1.85,"06/08/2023, 23:00:00","{""1"":2}",lumi.158d0008d0be2b,4,"06/08/2023, 22:30:00"
8,,13.1.85,"06/09/2023, 01:30:00","{""1"":1,""2"":1}",lumi.158d0008d0be2b,4,"06/09/2023, 01:00:00"
7,,13.1.85,"06/09/2023, 03:00:00","{""1"":1,""2"":1}",lumi.158d0008d0be2b,4,"06/09/2023, 02:30:00"
6,,13.1.85,"06/09/2023, 17:30:00","{""2"":1}",lumi.158d0008d0be2b,4,"06/09/2023, 17:00:00"
5,,13.1.85,"06/09/2023, 23:30:00","{""1"":1,""2"":1}",lumi.158d0008d0be2b,4,"06/09/2023, 23:00:00"
4,,13.1.85,"06/10/2023, 01:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/10/2023, 01:00:00"
3,,13.1.85,"06/10/2023, 11:00:00","{""1"":2}",lumi.158d0008d0be2b,4,"06/10/2023, 10:30:00"
2,,13.1.85,"06/10/2023, 13:00:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/10/2023, 12:30:00"
1,,13.1.85,"06/10/2023, 15:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/10/2023, 15:00:00"
0,,13.1.85,"06/10/2023, 16:30:00","{""1"":1,""2"":1}",lumi.158d0008d0be2b,4,"06/10/2023, 16:00:00"
