deviceid,type,battery,model,model_id,timezone,first_session_date,last_session_date,hash_deviceid
be0d7dfef16dad214280d24c70c7096dcb67b570,Sleep Monitor,high,Aura Sensor V2,63,Asia/Seoul,1683620124,2023-10-16 16:40:04,be0d7dfef16dad214280d24c70c7096dcb67b570
