deviceid,type,battery,model,model_id,timezone,first_session_date,last_session_date,hash_deviceid
62ed41266b4753f5d3a012e7c6af3008be5e966e,Sleep Monitor,high,Aura Sensor V2,63,Asia/Seoul,1677653132,2023-10-16 16:09:25,62ed41266b4753f5d3a012e7c6af3008be5e966e
