,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
9,,13.1.85,"06/05/2023, 08:00:00","{""1"":2,""2"":1}",lumi.158d0008f34fb3,4,"06/05/2023, 07:30:00"
8,,13.1.85,"06/06/2023, 09:00:00","{""1"":1,""2"":1}",lumi.158d0008f34fb3,4,"06/06/2023, 08:30:00"
7,,13.1.85,"06/07/2023, 02:30:00","{""1"":1}",lumi.158d0008f34fb3,4,"06/07/2023, 02:00:00"
6,,13.1.85,"06/07/2023, 06:00:00","{""1"":1}",lumi.158d0008f34fb3,4,"06/07/2023, 05:30:00"
5,,13.1.85,"06/07/2023, 18:30:00","{""1"":1}",lumi.158d0008f34fb3,4,"06/07/2023, 18:00:00"
4,,13.1.85,"06/07/2023, 19:00:00","{""1"":1,""2"":1}",lumi.158d0008f34fb3,4,"06/07/2023, 18:30:00"
3,,13.1.85,"06/07/2023, 19:30:00","{""1"":1,""2"":1}",lumi.158d0008f34fb3,4,"06/07/2023, 19:00:00"
2,,13.1.85,"06/07/2023, 22:00:00","{""1"":1}",lumi.158d0008f34fb3,4,"06/07/2023, 21:30:00"
1,,13.1.85,"06/07/2023, 22:30:00","{""1"":3,""2"":2}",lumi.158d0008f34fb3,4,"06/07/2023, 22:00:00"
0,,13.1.85,"06/07/2023, 23:30:00","{""1"":1,""2"":1}",lumi.158d0008f34fb3,4,"06/07/2023, 23:00:00"
