,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
6,,3.1.85,"05/15/2023, 12:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fe1c9,4,"05/15/2023, 12:00:00"
5,,3.1.85,"05/15/2023, 21:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fe1c9,4,"05/15/2023, 21:00:00"
4,,3.1.85,"05/15/2023, 22:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fe1c9,4,"05/15/2023, 21:30:00"
3,,3.1.85,"05/16/2023, 01:30:00","{""0"":2,""1"":2}",lumi.54ef4410003fe1c9,4,"05/16/2023, 01:00:00"
2,,3.1.85,"05/16/2023, 14:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fe1c9,4,"05/16/2023, 14:00:00"
1,,3.1.85,"05/16/2023, 21:00:00","{""0"":3,""1"":3}",lumi.54ef4410003fe1c9,4,"05/16/2023, 20:30:00"
0,,3.1.85,"05/17/2023, 12:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fe1c9,4,"05/17/2023, 12:00:00"
