,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
10,,13.1.85,"05/18/2023, 18:30:00","{""1"":1}",lumi.158d0008f34a7b,4,"05/18/2023, 18:00:00"
9,,13.1.85,"05/19/2023, 02:30:00","{""1"":3}",lumi.158d0008f34a7b,4,"05/19/2023, 02:00:00"
8,,13.1.85,"05/19/2023, 04:30:00","{""1"":1}",lumi.158d0008f34a7b,4,"05/19/2023, 04:00:00"
7,,13.1.85,"05/19/2023, 10:30:00","{""1"":1}",lumi.158d0008f34a7b,4,"05/19/2023, 10:00:00"
6,,13.1.85,"05/19/2023, 11:00:00","{""1"":3}",lumi.158d0008f34a7b,4,"05/19/2023, 10:30:00"
5,,13.1.85,"05/19/2023, 12:00:00","{""1"":2}",lumi.158d0008f34a7b,4,"05/19/2023, 11:30:00"
4,,13.1.85,"05/19/2023, 17:00:00","{""1"":5}",lumi.158d0008f34a7b,4,"05/19/2023, 16:30:00"
3,,13.1.85,"05/19/2023, 17:30:00","{""1"":5}",lumi.158d0008f34a7b,4,"05/19/2023, 17:00:00"
2,,13.1.85,"05/20/2023, 06:00:00","{""1"":4}",lumi.158d0008f34a7b,4,"05/20/2023, 05:30:00"
1,,13.1.85,"05/20/2023, 06:30:00","{""1"":1}",lumi.158d0008f34a7b,4,"05/20/2023, 06:00:00"
0,,13.1.85,"05/20/2023, 08:00:00","{""1"":2}",lumi.158d0008f34a7b,4,"05/20/2023, 07:30:00"
