,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
24,,3.1.85,"05/27/2023, 00:30:00","{""1"":17}",lumi.54ef44100051ac4a,4,"05/27/2023, 00:00:00"
23,,3.1.85,"05/27/2023, 01:00:00","{""1"":16}",lumi.54ef44100051ac4a,4,"05/27/2023, 00:30:00"
22,,3.1.85,"05/27/2023, 01:30:00","{""1"":6}",lumi.54ef44100051ac4a,4,"05/27/2023, 01:00:00"
21,,3.1.85,"05/27/2023, 02:00:00","{""1"":1}",lumi.54ef44100051ac4a,4,"05/27/2023, 01:30:00"
20,,3.1.85,"05/27/2023, 03:00:00","{""1"":3}",lumi.54ef44100051ac4a,4,"05/27/2023, 02:30:00"
19,,3.1.85,"05/27/2023, 03:30:00","{""1"":2}",lumi.54ef44100051ac4a,4,"05/27/2023, 03:00:00"
18,,3.1.85,"05/27/2023, 04:00:00","{""1"":1}",lumi.54ef44100051ac4a,4,"05/27/2023, 03:30:00"
17,,3.1.85,"05/27/2023, 04:30:00","{""1"":2}",lumi.54ef44100051ac4a,4,"05/27/2023, 04:00:00"
16,,3.1.85,"05/27/2023, 05:00:00","{""1"":1}",lumi.54ef44100051ac4a,4,"05/27/2023, 04:30:00"
15,,3.1.85,"05/27/2023, 06:00:00","{""1"":3}",lumi.54ef44100051ac4a,4,"05/27/2023, 05:30:00"
14,,3.1.85,"05/27/2023, 07:30:00","{""1"":1}",lumi.54ef44100051ac4a,4,"05/27/2023, 07:00:00"
13,,3.1.85,"05/27/2023, 08:00:00","{""1"":12}",lumi.54ef44100051ac4a,4,"05/27/2023, 07:30:00"
12,,3.1.85,"05/27/2023, 08:30:00","{""1"":3}",lumi.54ef44100051ac4a,4,"05/27/2023, 08:00:00"
11,,3.1.85,"05/27/2023, 09:00:00","{""1"":2}",lumi.54ef44100051ac4a,4,"05/27/2023, 08:30:00"
10,,3.1.85,"05/27/2023, 09:30:00","{""1"":2}",lumi.54ef44100051ac4a,4,"05/27/2023, 09:00:00"
9,,3.1.85,"05/27/2023, 10:00:00","{""1"":1}",lumi.54ef44100051ac4a,4,"05/27/2023, 09:30:00"
8,,3.1.85,"05/27/2023, 10:30:00","{""1"":8}",lumi.54ef44100051ac4a,4,"05/27/2023, 10:00:00"
7,,3.1.85,"05/27/2023, 11:00:00","{""1"":8}",lumi.54ef44100051ac4a,4,"05/27/2023, 10:30:00"
6,,3.1.85,"05/27/2023, 11:30:00","{""1"":14}",lumi.54ef44100051ac4a,4,"05/27/2023, 11:00:00"
5,,3.1.85,"05/27/2023, 12:00:00","{""1"":16}",lumi.54ef44100051ac4a,4,"05/27/2023, 11:30:00"
4,,3.1.85,"05/27/2023, 12:30:00","{""1"":16}",lumi.54ef44100051ac4a,4,"05/27/2023, 12:00:00"
3,,3.1.85,"05/27/2023, 13:00:00","{""1"":22}",lumi.54ef44100051ac4a,4,"05/27/2023, 12:30:00"
2,,3.1.85,"05/27/2023, 13:30:00","{""1"":24}",lumi.54ef44100051ac4a,4,"05/27/2023, 13:00:00"
1,,3.1.85,"05/27/2023, 14:00:00","{""1"":18}",lumi.54ef44100051ac4a,4,"05/27/2023, 13:30:00"
0,,3.1.85,"05/29/2023, 22:00:00","{""1"":2}",lumi.54ef44100051ac4a,4,"05/29/2023, 21:30:00"
