,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
2,,13.1.85,"09/27/2023, 12:00:00","{""1"":1,""2"":1}",lumi.158d0008f34d6e,4,"09/27/2023, 11:30:00"
1,,13.1.85,"09/27/2023, 18:00:00","{""1"":4,""2"":2}",lumi.158d0008f34d6e,4,"09/27/2023, 17:30:00"
0,,13.1.85,"09/27/2023, 20:00:00","{""1"":1}",lumi.158d0008f34d6e,4,"09/27/2023, 19:30:00"
