,Unnamed: 0,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
0,2,,13.1.85,"05/13/2023, 01:30:00","{""1"":1}",lumi.158d0008d0cf9a,4,"05/13/2023, 01:00:00"
1,1,,13.1.85,"05/13/2023, 17:30:00","{""1"":1}",lumi.158d0008d0cf9a,4,"05/13/2023, 17:00:00"
2,0,,13.1.85,"05/14/2023, 17:30:00","{""1"":1}",lumi.158d0008d0cf9a,4,"05/14/2023, 17:00:00"
3,5,,13.1.85,"05/15/2023, 01:30:00","{""1"":1}",lumi.158d0008d0cf9a,4,"05/15/2023, 01:00:00"
4,4,,13.1.85,"05/15/2023, 03:30:00","{""1"":1}",lumi.158d0008d0cf9a,4,"05/15/2023, 03:00:00"
5,3,,13.1.85,"05/17/2023, 01:00:00","{""1"":1}",lumi.158d0008d0cf9a,4,"05/17/2023, 00:30:00"
6,2,,13.1.85,"05/17/2023, 01:30:00","{""1"":1}",lumi.158d0008d0cf9a,4,"05/17/2023, 01:00:00"
7,1,,13.1.85,"05/17/2023, 02:30:00","{""1"":1}",lumi.158d0008d0cf9a,4,"05/17/2023, 02:00:00"
8,0,,13.1.85,"05/18/2023, 00:00:00","{""1"":1}",lumi.158d0008d0cf9a,4,"05/17/2023, 23:30:00"
9,2,,13.1.85,"05/18/2023, 01:30:00","{""1"":1}",lumi.158d0008d0cf9a,4,"05/18/2023, 01:00:00"
10,1,,13.1.85,"05/18/2023, 02:00:00","{""1"":1}",lumi.158d0008d0cf9a,4,"05/18/2023, 01:30:00"
11,0,,13.1.85,"05/20/2023, 17:30:00","{""1"":1}",lumi.158d0008d0cf9a,4,"05/20/2023, 17:00:00"
12,10,,13.1.85,"05/21/2023, 05:30:00","{""1"":1}",lumi.158d0008d0cf9a,4,"05/21/2023, 05:00:00"
13,9,,13.1.85,"05/21/2023, 22:30:00","{""1"":1}",lumi.158d0008d0cf9a,4,"05/21/2023, 22:00:00"
14,8,,13.1.85,"05/22/2023, 00:00:00","{""1"":3,""2"":1}",lumi.158d0008d0cf9a,4,"05/21/2023, 23:30:00"
15,7,,13.1.85,"05/22/2023, 01:00:00","{""1"":1}",lumi.158d0008d0cf9a,4,"05/22/2023, 00:30:00"
16,6,,13.1.85,"05/22/2023, 02:00:00","{""1"":1,""2"":1}",lumi.158d0008d0cf9a,4,"05/22/2023, 01:30:00"
17,5,,13.1.85,"05/22/2023, 02:30:00","{""2"":1}",lumi.158d0008d0cf9a,4,"05/22/2023, 02:00:00"
18,4,,13.1.85,"05/22/2023, 05:00:00","{""1"":1}",lumi.158d0008d0cf9a,4,"05/22/2023, 04:30:00"
19,3,,13.1.85,"05/22/2023, 14:30:00","{""1"":1,""2"":1}",lumi.158d0008d0cf9a,4,"05/22/2023, 14:00:00"
20,2,,13.1.85,"05/22/2023, 23:00:00","{""1"":1}",lumi.158d0008d0cf9a,4,"05/22/2023, 22:30:00"
21,1,,13.1.85,"05/23/2023, 01:30:00","{""1"":1}",lumi.158d0008d0cf9a,4,"05/23/2023, 01:00:00"
