,Unnamed: 0,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
0,2,,13.1.85,"05/12/2023, 18:30:00","{""1"":15,""2"":11,""3"":1}",lumi.158d0008f34d6e,4,"05/12/2023, 18:00:00"
1,1,,13.1.85,"05/14/2023, 14:30:00","{""1"":1}",lumi.158d0008f34d6e,4,"05/14/2023, 14:00:00"
2,0,,13.1.85,"05/14/2023, 20:30:00","{""1"":1}",lumi.158d0008f34d6e,4,"05/14/2023, 20:00:00"
3,0,,13.1.85,"05/15/2023, 02:30:00","{""1"":1}",lumi.158d0008f34d6e,4,"05/15/2023, 02:00:00"
4,0,,13.1.85,"05/24/2023, 14:00:00","{""1"":1}",lumi.158d0008f34d6e,4,"05/24/2023, 13:30:00"
5,1,,13.1.85,"05/27/2023, 18:00:00","{""1"":3,""2"":2}",lumi.158d0008f34d6e,4,"05/27/2023, 17:30:00"
6,0,,13.1.85,"05/27/2023, 18:30:00","{""1"":3,""2"":2}",lumi.158d0008f34d6e,4,"05/27/2023, 18:00:00"
7,2,,13.1.85,"06/03/2023, 19:00:00","{""1"":1,""2"":1}",lumi.158d0008f34d6e,4,"06/03/2023, 18:30:00"
8,1,,13.1.85,"06/04/2023, 04:00:00","{""1"":1}",lumi.158d0008f34d6e,4,"06/04/2023, 03:30:00"
9,0,,13.1.85,"06/04/2023, 04:30:00","{""1"":1,""2"":1}",lumi.158d0008f34d6e,4,"06/04/2023, 04:00:00"
10,1,,13.1.85,"06/05/2023, 05:00:00","{""1"":1,""2"":1}",lumi.158d0008f34d6e,4,"06/05/2023, 04:30:00"
11,0,,13.1.85,"06/06/2023, 19:00:00","{""1"":2,""2"":1}",lumi.158d0008f34d6e,4,"06/06/2023, 18:30:00"
12,0,,13.1.85,"06/11/2023, 15:30:00","{""1"":2,""2"":1}",lumi.158d0008f34d6e,4,"06/11/2023, 15:00:00"
