,Unnamed: 0,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
0,14,,0.13.85,"05/12/2023, 03:00:00",0.45,lumi.54ef44100062a003,0,"05/12/2023, 01:00:00"
1,13,,0.13.85,"05/12/2023, 08:00:00",0.94,lumi.54ef44100062a003,0,"05/12/2023, 03:30:00"
2,12,,0.13.85,"05/12/2023, 13:00:00",0.97,lumi.54ef44100062a003,0,"05/12/2023, 08:30:00"
3,11,,0.13.85,"05/12/2023, 18:00:00",0.8799999999999999,lumi.54ef44100062a003,0,"05/12/2023, 13:30:00"
4,10,,0.13.85,"05/12/2023, 23:00:00",1.02,lumi.54ef44100062a003,0,"05/12/2023, 18:30:00"
5,9,,0.13.85,"05/13/2023, 04:00:00",1.03,lumi.54ef44100062a003,0,"05/12/2023, 23:30:00"
6,8,,0.13.85,"05/13/2023, 09:00:00",0.95,lumi.54ef44100062a003,0,"05/13/2023, 04:30:00"
7,7,,0.13.85,"05/13/2023, 14:00:00",0.95,lumi.54ef44100062a003,0,"05/13/2023, 09:30:00"
8,6,,0.13.85,"05/13/2023, 19:00:00",1.0100000000000002,lumi.54ef44100062a003,0,"05/13/2023, 14:30:00"
9,5,,0.13.85,"05/14/2023, 00:00:00",0.8300000000000001,lumi.54ef44100062a003,0,"05/13/2023, 19:30:00"
10,4,,0.13.85,"05/14/2023, 05:00:00",0.93,lumi.54ef44100062a003,0,"05/14/2023, 00:30:00"
11,3,,0.13.85,"05/14/2023, 10:00:00",0.94,lumi.54ef44100062a003,0,"05/14/2023, 05:30:00"
12,2,,0.13.85,"05/14/2023, 15:00:00",0.92,lumi.54ef44100062a003,0,"05/14/2023, 10:30:00"
13,1,,0.13.85,"05/14/2023, 20:00:00",0.96,lumi.54ef44100062a003,0,"05/14/2023, 15:30:00"
14,0,,0.13.85,"05/15/2023, 00:00:00",0.67,lumi.54ef44100062a003,0,"05/14/2023, 20:30:00"
15,15,,0.13.85,"05/15/2023, 01:00:00",0.25,lumi.54ef44100062a003,0,"05/15/2023, 00:00:00"
16,14,,0.13.85,"05/15/2023, 06:00:00",0.98,lumi.54ef44100062a003,0,"05/15/2023, 01:30:00"
17,13,,0.13.85,"05/15/2023, 11:00:00",0.97,lumi.54ef44100062a003,0,"05/15/2023, 06:30:00"
18,12,,0.13.85,"05/15/2023, 16:00:00",0.9299999999999998,lumi.54ef44100062a003,0,"05/15/2023, 11:30:00"
19,11,,0.13.85,"05/15/2023, 20:30:00",0.79,lumi.54ef44100062a003,0,"05/15/2023, 16:30:00"
20,10,,0.13.85,"05/16/2023, 02:00:00",1.0,lumi.54ef44100062a003,0,"05/15/2023, 22:00:00"
21,9,,0.13.85,"05/16/2023, 07:00:00",0.8799999999999999,lumi.54ef44100062a003,0,"05/16/2023, 02:30:00"
22,8,,0.13.85,"05/16/2023, 12:00:00",0.97,lumi.54ef44100062a003,0,"05/16/2023, 07:30:00"
23,7,,0.13.85,"05/16/2023, 17:00:00",0.92,lumi.54ef44100062a003,0,"05/16/2023, 12:30:00"
24,6,,0.13.85,"05/16/2023, 22:00:00",1.0,lumi.54ef44100062a003,0,"05/16/2023, 17:30:00"
25,5,,0.13.85,"05/17/2023, 03:00:00",21.44,lumi.54ef44100062a003,0,"05/16/2023, 22:30:00"
26,4,,0.13.85,"05/17/2023, 08:00:00",0.97,lumi.54ef44100062a003,0,"05/17/2023, 03:30:00"
27,3,,0.13.85,"05/17/2023, 13:00:00",0.94,lumi.54ef44100062a003,0,"05/17/2023, 08:30:00"
28,2,,0.13.85,"05/17/2023, 18:00:00",1.0,lumi.54ef44100062a003,0,"05/17/2023, 13:30:00"
29,1,,0.13.85,"05/17/2023, 23:00:00",1.5,lumi.54ef44100062a003,0,"05/17/2023, 18:30:00"
30,0,,0.13.85,"05/18/2023, 00:00:00",0.21,lumi.54ef44100062a003,0,"05/17/2023, 23:30:00"
