,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
10,,13.1.85,"09/14/2023, 21:30:00","{""1"":1,""2"":1}",lumi.158d0008f34f9b,4,"09/14/2023, 21:00:00"
9,,13.1.85,"09/15/2023, 00:00:00","{""1"":1,""2"":1}",lumi.158d0008f34f9b,4,"09/14/2023, 23:30:00"
8,,13.1.85,"09/15/2023, 10:00:00","{""1"":2,""2"":2}",lumi.158d0008f34f9b,4,"09/15/2023, 09:30:00"
7,,13.1.85,"09/15/2023, 12:30:00","{""2"":1}",lumi.158d0008f34f9b,4,"09/15/2023, 12:00:00"
6,,13.1.85,"09/15/2023, 13:00:00","{""1"":1}",lumi.158d0008f34f9b,4,"09/15/2023, 12:30:00"
5,,13.1.85,"09/15/2023, 16:30:00","{""1"":1,""2"":2}",lumi.158d0008f34f9b,4,"09/15/2023, 16:00:00"
4,,13.1.85,"09/15/2023, 18:00:00","{""1"":1,""2"":1}",lumi.158d0008f34f9b,4,"09/15/2023, 17:30:00"
3,,13.1.85,"09/15/2023, 18:30:00","{""1"":4,""2"":5}",lumi.158d0008f34f9b,4,"09/15/2023, 18:00:00"
2,,13.1.85,"09/15/2023, 19:30:00","{""1"":3,""2"":1}",lumi.158d0008f34f9b,4,"09/15/2023, 19:00:00"
1,,13.1.85,"09/15/2023, 21:00:00","{""1"":2,""2"":2,""3"":1}",lumi.158d0008f34f9b,4,"09/15/2023, 20:30:00"
0,,13.1.85,"09/15/2023, 21:30:00","{""1"":1}",lumi.158d0008f34f9b,4,"09/15/2023, 21:00:00"
