,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
1,,3.1.85,"08/08/2023, 22:00:00","{""0"":5,""1"":5}",lumi.54ef4410003fe7b5,4,"08/08/2023, 21:30:00"
0,,3.1.85,"08/10/2023, 00:00:00","{""0"":2,""1"":2}",lumi.54ef4410003fe7b5,4,"08/09/2023, 23:30:00"
