,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
1,,13.1.85,"05/24/2023, 12:30:00","{""1"":1,""2"":1}",lumi.158d0008d0bfbb,4,"05/24/2023, 12:00:00"
0,,13.1.85,"05/24/2023, 13:30:00","{""1"":1,""2"":1}",lumi.158d0008d0bfbb,4,"05/24/2023, 13:00:00"
