,Unnamed: 0,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
0,69,,3.1.85,"05/12/2023, 00:30:00","{""1"":15}",lumi.54ef44100051b2bd,4,"05/12/2023, 00:00:00"
1,68,,3.1.85,"05/12/2023, 01:00:00","{""1"":2}",lumi.54ef44100051b2bd,4,"05/12/2023, 00:30:00"
2,67,,3.1.85,"05/12/2023, 03:00:00","{""1"":5}",lumi.54ef44100051b2bd,4,"05/12/2023, 02:30:00"
3,66,,3.1.85,"05/12/2023, 03:30:00","{""1"":4}",lumi.54ef44100051b2bd,4,"05/12/2023, 03:00:00"
4,65,,3.1.85,"05/12/2023, 04:00:00","{""1"":2}",lumi.54ef44100051b2bd,4,"05/12/2023, 03:30:00"
5,64,,3.1.85,"05/12/2023, 05:00:00","{""1"":8}",lumi.54ef44100051b2bd,4,"05/12/2023, 04:30:00"
6,63,,3.1.85,"05/12/2023, 05:30:00","{""1"":3}",lumi.54ef44100051b2bd,4,"05/12/2023, 05:00:00"
7,62,,3.1.85,"05/12/2023, 06:00:00","{""1"":5}",lumi.54ef44100051b2bd,4,"05/12/2023, 05:30:00"
8,61,,3.1.85,"05/12/2023, 06:30:00","{""1"":4}",lumi.54ef44100051b2bd,4,"05/12/2023, 06:00:00"
9,60,,3.1.85,"05/12/2023, 07:00:00","{""1"":3}",lumi.54ef44100051b2bd,4,"05/12/2023, 06:30:00"
10,59,,3.1.85,"05/12/2023, 07:30:00","{""1"":2}",lumi.54ef44100051b2bd,4,"05/12/2023, 07:00:00"
11,58,,3.1.85,"05/12/2023, 08:00:00","{""1"":3}",lumi.54ef44100051b2bd,4,"05/12/2023, 07:30:00"
12,57,,3.1.85,"05/12/2023, 08:30:00","{""1"":5}",lumi.54ef44100051b2bd,4,"05/12/2023, 08:00:00"
13,56,,3.1.85,"05/12/2023, 09:00:00","{""1"":2}",lumi.54ef44100051b2bd,4,"05/12/2023, 08:30:00"
14,55,,3.1.85,"05/12/2023, 09:30:00","{""1"":2}",lumi.54ef44100051b2bd,4,"05/12/2023, 09:00:00"
15,54,,3.1.85,"05/12/2023, 10:00:00","{""1"":1}",lumi.54ef44100051b2bd,4,"05/12/2023, 09:30:00"
16,53,,3.1.85,"05/12/2023, 10:30:00","{""1"":6}",lumi.54ef44100051b2bd,4,"05/12/2023, 10:00:00"
17,52,,3.1.85,"05/12/2023, 11:00:00","{""1"":5}",lumi.54ef44100051b2bd,4,"05/12/2023, 10:30:00"
18,51,,3.1.85,"05/12/2023, 11:30:00","{""1"":5}",lumi.54ef44100051b2bd,4,"05/12/2023, 11:00:00"
19,50,,3.1.85,"05/12/2023, 12:00:00","{""1"":6}",lumi.54ef44100051b2bd,4,"05/12/2023, 11:30:00"
20,49,,3.1.85,"05/12/2023, 12:30:00","{""1"":7}",lumi.54ef44100051b2bd,4,"05/12/2023, 12:00:00"
21,48,,3.1.85,"05/12/2023, 13:00:00","{""1"":2}",lumi.54ef44100051b2bd,4,"05/12/2023, 12:30:00"
22,47,,3.1.85,"05/12/2023, 14:00:00","{""1"":4}",lumi.54ef44100051b2bd,4,"05/12/2023, 13:30:00"
23,46,,3.1.85,"05/12/2023, 14:30:00","{""1"":11}",lumi.54ef44100051b2bd,4,"05/12/2023, 14:00:00"
24,45,,3.1.85,"05/12/2023, 15:30:00","{""1"":9}",lumi.54ef44100051b2bd,4,"05/12/2023, 15:00:00"
25,44,,3.1.85,"05/12/2023, 16:00:00","{""1"":7}",lumi.54ef44100051b2bd,4,"05/12/2023, 15:30:00"
26,43,,3.1.85,"05/12/2023, 16:30:00","{""1"":11}",lumi.54ef44100051b2bd,4,"05/12/2023, 16:00:00"
27,42,,3.1.85,"05/12/2023, 17:00:00","{""1"":7}",lumi.54ef44100051b2bd,4,"05/12/2023, 16:30:00"
28,41,,3.1.85,"05/12/2023, 17:30:00","{""1"":16}",lumi.54ef44100051b2bd,4,"05/12/2023, 17:00:00"
29,40,,3.1.85,"05/12/2023, 18:00:00","{""1"":13}",lumi.54ef44100051b2bd,4,"05/12/2023, 17:30:00"
30,39,,3.1.85,"05/12/2023, 22:00:00","{""1"":19}",lumi.54ef44100051b2bd,4,"05/12/2023, 21:30:00"
31,38,,3.1.85,"05/12/2023, 22:30:00","{""1"":10}",lumi.54ef44100051b2bd,4,"05/12/2023, 22:00:00"
32,37,,3.1.85,"05/12/2023, 23:00:00","{""1"":13}",lumi.54ef44100051b2bd,4,"05/12/2023, 22:30:00"
33,36,,3.1.85,"05/12/2023, 23:30:00","{""1"":6}",lumi.54ef44100051b2bd,4,"05/12/2023, 23:00:00"
34,35,,3.1.85,"05/13/2023, 00:00:00","{""1"":5}",lumi.54ef44100051b2bd,4,"05/12/2023, 23:30:00"
35,34,,3.1.85,"05/13/2023, 00:30:00","{""1"":7}",lumi.54ef44100051b2bd,4,"05/13/2023, 00:00:00"
36,33,,3.1.85,"05/13/2023, 01:00:00","{""1"":11}",lumi.54ef44100051b2bd,4,"05/13/2023, 00:30:00"
37,32,,3.1.85,"05/13/2023, 01:30:00","{""1"":7}",lumi.54ef44100051b2bd,4,"05/13/2023, 01:00:00"
38,31,,3.1.85,"05/13/2023, 02:00:00","{""1"":4}",lumi.54ef44100051b2bd,4,"05/13/2023, 01:30:00"
39,30,,3.1.85,"05/13/2023, 02:30:00","{""1"":8}",lumi.54ef44100051b2bd,4,"05/13/2023, 02:00:00"
40,29,,3.1.85,"05/13/2023, 03:00:00","{""1"":3}",lumi.54ef44100051b2bd,4,"05/13/2023, 02:30:00"
41,28,,3.1.85,"05/13/2023, 03:30:00","{""1"":12}",lumi.54ef44100051b2bd,4,"05/13/2023, 03:00:00"
42,27,,3.1.85,"05/13/2023, 04:00:00","{""1"":10}",lumi.54ef44100051b2bd,4,"05/13/2023, 03:30:00"
43,26,,3.1.85,"05/13/2023, 04:30:00","{""1"":8}",lumi.54ef44100051b2bd,4,"05/13/2023, 04:00:00"
44,25,,3.1.85,"05/13/2023, 05:00:00","{""1"":8}",lumi.54ef44100051b2bd,4,"05/13/2023, 04:30:00"
45,24,,3.1.85,"05/13/2023, 05:30:00","{""1"":12}",lumi.54ef44100051b2bd,4,"05/13/2023, 05:00:00"
46,23,,3.1.85,"05/13/2023, 06:30:00","{""1"":2}",lumi.54ef44100051b2bd,4,"05/13/2023, 06:00:00"
47,22,,3.1.85,"05/13/2023, 07:00:00","{""1"":2}",lumi.54ef44100051b2bd,4,"05/13/2023, 06:30:00"
48,21,,3.1.85,"05/13/2023, 07:30:00","{""1"":7}",lumi.54ef44100051b2bd,4,"05/13/2023, 07:00:00"
49,20,,3.1.85,"05/13/2023, 08:00:00","{""1"":1}",lumi.54ef44100051b2bd,4,"05/13/2023, 07:30:00"
50,19,,3.1.85,"05/13/2023, 08:30:00","{""1"":4}",lumi.54ef44100051b2bd,4,"05/13/2023, 08:00:00"
51,18,,3.1.85,"05/13/2023, 09:00:00","{""1"":5}",lumi.54ef44100051b2bd,4,"05/13/2023, 08:30:00"
52,17,,3.1.85,"05/13/2023, 10:00:00","{""1"":5}",lumi.54ef44100051b2bd,4,"05/13/2023, 09:30:00"
53,16,,3.1.85,"05/13/2023, 10:30:00","{""1"":9}",lumi.54ef44100051b2bd,4,"05/13/2023, 10:00:00"
54,15,,3.1.85,"05/13/2023, 11:00:00","{""1"":4}",lumi.54ef44100051b2bd,4,"05/13/2023, 10:30:00"
55,14,,3.1.85,"05/13/2023, 11:30:00","{""1"":8}",lumi.54ef44100051b2bd,4,"05/13/2023, 11:00:00"
56,13,,3.1.85,"05/13/2023, 12:00:00","{""1"":2}",lumi.54ef44100051b2bd,4,"05/13/2023, 11:30:00"
57,12,,3.1.85,"05/13/2023, 12:30:00","{""1"":2}",lumi.54ef44100051b2bd,4,"05/13/2023, 12:00:00"
58,11,,3.1.85,"05/13/2023, 13:00:00","{""1"":14}",lumi.54ef44100051b2bd,4,"05/13/2023, 12:30:00"
59,10,,3.1.85,"05/13/2023, 13:30:00","{""1"":14}",lumi.54ef44100051b2bd,4,"05/13/2023, 13:00:00"
