,Unnamed: 0,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
0,7,,13.1.85,1685110000000.0,"{""1"":2,""2"":2}",lumi.158d0008f3a4dd,4,1685070000000.0
1,6,,13.1.85,1685290000000.0,"{""1"":5}",lumi.158d0008f3a4dd,4,1685240000000.0
2,5,,13.1.85,1685330000000.0,"{""1"":3}",lumi.158d0008f3a4dd,4,1685290000000.0
3,4,,13.1.85,1685370000000.0,"{""1"":3}",lumi.158d0008f3a4dd,4,1685330000000.0
4,3,,13.1.85,1685460000000.0,"{""1"":2}",lumi.158d0008f3a4dd,4,1685420000000.0
5,2,,13.1.85,1685550000000.0,"{""1"":3}",lumi.158d0008f3a4dd,4,1685500000000.0
6,1,,13.1.85,1685590000000.0,"{""1"":1}",lumi.158d0008f3a4dd,4,1685550000000.0
7,0,,13.1.85,1685630000000.0,"{""1"":2}",lumi.158d0008f3a4dd,4,1685590000000.0
8,1,,13.1.85,1686063600000.0,"{""1"":3}",lumi.158d0008f3a4dd,4,1686020400000.0
9,0,,13.1.85,1686150000000.0,"{""1"":5,""2"":1}",lumi.158d0008f3a4dd,4,1686106800000.0
10,5,,13.1.85,1684510000000.0,"{""1"":1}",lumi.158d0008f3a4dd,4,1684470000000.0
11,4,,13.1.85,1684590000000.0,"{""1"":2}",lumi.158d0008f3a4dd,4,1684550000000.0
12,3,,13.1.85,1684640000000.0,"{""1"":2}",lumi.158d0008f3a4dd,4,1684590000000.0
13,2,,13.1.85,1684680000000.0,"{""1"":3}",lumi.158d0008f3a4dd,4,1684640000000.0
14,1,,13.1.85,1684850000000.0,"{""1"":1}",lumi.158d0008f3a4dd,4,1684810000000.0
15,0,,13.1.85,1684900000000.0,"{""1"":1}",lumi.158d0008f3a4dd,4,1684850000000.0
16,0,,13.1.85,1683946800000.0,"{""1"":1}",lumi.158d0008f35079,4,1683903600000.0
