,Unnamed: 0,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
0,14,,3.1.85,1685070000000.0,"{""1"":174}",lumi.54ef44100051af6d,4,1685026800000.0
1,13,,3.1.85,1685113200000.0,"{""1"":94}",lumi.54ef44100051af6d,4,1685070000000.0
2,12,,3.1.85,1685156400000.0,"{""1"":96}",lumi.54ef44100051af6d,4,1685113200000.0
3,11,,3.1.85,1685199600000.0,"{""1"":290}",lumi.54ef44100051af6d,4,1685156400000.0
4,10,,3.1.85,1685242800000.0,"{""1"":156}",lumi.54ef44100051af6d,4,1685199600000.0
5,9,,3.1.85,1685286000000.0,"{""1"":268}",lumi.54ef44100051af6d,4,1685242800000.0
6,8,,3.1.85,1685329200000.0,"{""1"":228}",lumi.54ef44100051af6d,4,1685286000000.0
7,7,,3.1.85,1685372400000.0,"{""1"":223}",lumi.54ef44100051af6d,4,1685329200000.0
8,6,,3.1.85,1685415600000.0,"{""1"":113}",lumi.54ef44100051af6d,4,1685372400000.0
9,5,,3.1.85,1685458800000.0,"{""1"":75}",lumi.54ef44100051af6d,4,1685415600000.0
10,4,,3.1.85,1685502000000.0,"{""1"":103}",lumi.54ef44100051af6d,4,1685458800000.0
11,3,,3.1.85,1685545200000.0,"{""1"":65}",lumi.54ef44100051af6d,4,1685502000000.0
12,2,,3.1.85,1685588400000.0,"{""1"":109}",lumi.54ef44100051af6d,4,1685545200000.0
13,1,,3.1.85,1685631600000.0,"{""1"":104}",lumi.54ef44100051af6d,4,1685588400000.0
14,0,,3.1.85,1685674800000.0,"{""1"":117}",lumi.54ef44100051af6d,4,1685631600000.0
15,5,,3.1.85,1686063600000.0,"{""1"":182}",lumi.54ef44100051af6d,4,1686020400000.0
16,4,,3.1.85,1686106800000.0,"{""1"":97}",lumi.54ef44100051af6d,4,1686063600000.0
17,3,,3.1.85,1686150000000.0,"{""1"":113}",lumi.54ef44100051af6d,4,1686106800000.0
18,2,,3.1.85,1686193200000.0,"{""1"":65}",lumi.54ef44100051af6d,4,1686150000000.0
19,1,,3.1.85,1686236400000.0,"{""1"":125}",lumi.54ef44100051af6d,4,1686193200000.0
20,0,,3.1.85,1686279600000.0,"{""1"":114}",lumi.54ef44100051af6d,4,1686236400000.0
21,13,,3.1.85,1684465200000.0,"{""1"":159}",lumi.54ef44100051af6d,4,1684422000000.0
22,12,,3.1.85,1684508400000.0,"{""1"":53}",lumi.54ef44100051af6d,4,1684465200000.0
23,11,,3.1.85,1684594800000.0,"{""1"":88}",lumi.54ef44100051af6d,4,1684551600000.0
24,10,,3.1.85,1684638000000.0,"{""1"":150}",lumi.54ef44100051af6d,4,1684594800000.0
25,9,,3.1.85,1684681200000.0,"{""1"":367}",lumi.54ef44100051af6d,4,1684638000000.0
26,8,,3.1.85,1684724400000.0,"{""1"":123}",lumi.54ef44100051af6d,4,1684681200000.0
27,7,,3.1.85,1684767600000.0,"{""1"":148}",lumi.54ef44100051af6d,4,1684724400000.0
28,6,,3.1.85,1684810800000.0,"{""1"":107}",lumi.54ef44100051af6d,4,1684767600000.0
29,5,,3.1.85,1684854000000.0,"{""1"":104}",lumi.54ef44100051af6d,4,1684810800000.0
30,4,,3.1.85,1684897200000.0,"{""1"":142}",lumi.54ef44100051af6d,4,1684854000000.0
31,3,,3.1.85,1684940400000.0,"{""1"":88}",lumi.54ef44100051af6d,4,1684897200000.0
32,2,,3.1.85,1684983600000.0,"{""1"":116}",lumi.54ef44100051af6d,4,1684940400000.0
33,1,,3.1.85,1685026800000.0,"{""1"":138}",lumi.54ef44100051af6d,4,1684983600000.0
34,12,,3.1.85,1683860000000.0,"{""1"": 142}",lumi.54ef44100051af6d,4,1683820000000.0
35,11,,3.1.85,1683900000000.0,"{""1"": 131}",lumi.54ef44100051af6d,4,1683860000000.0
36,10,,3.1.85,1683950000000.0,"{""1"": 168}",lumi.54ef44100051af6d,4,1683900000000.0
37,9,,3.1.85,1684080000000.0,"{""1"": 149}",lumi.54ef44100051af6d,4,1684030000000.0
38,8,,3.1.85,1684120000000.0,"{""1"": 158}",lumi.54ef44100051af6d,4,1684080000000.0
39,7,,3.1.85,1684160000000.0,"{""1"": 101}",lumi.54ef44100051af6d,4,1684120000000.0
40,6,,3.1.85,1684210000000.0,"{""1"": 160}",lumi.54ef44100051af6d,4,1684160000000.0
41,5,,3.1.85,1684250000000.0,"{""1"": 115}",lumi.54ef44100051af6d,4,1684210000000.0
42,4,,3.1.85,1684290000000.0,"{""1"": 134}",lumi.54ef44100051af6d,4,1684250000000.0
43,3,,3.1.85,1684340000000.0,"{""1"": 4}",lumi.54ef44100051af6d,4,1684290000000.0
44,2,,3.1.85,1684380000000.0,"{""1"": 29}",lumi.54ef44100051af6d,4,1684340000000.0
45,1,,3.1.85,1684420000000.0,"{""1"": 143}",lumi.54ef44100051af6d,4,1684380000000.0
46,0,,3.1.85,1684470000000.0,"{""1"": 157}",lumi.54ef44100051af6d,4,1684420000000.0
