,Unnamed: 0,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
0,14,,13.1.85,1685070000000.0,"{""1"":8,""2"":15}",lumi.158d0008f34d26,4,1685030000000.0
1,13,,13.1.85,1685110000000.0,"{""1"":6,""2"":55}",lumi.158d0008f34d26,4,1685070000000.0
2,12,,13.1.85,1685160000000.0,"{""1"":5,""2"":14}",lumi.158d0008f34d26,4,1685110000000.0
3,11,,13.1.85,1685200000000.0,"{""1"":14,""2"":20}",lumi.158d0008f34d26,4,1685160000000.0
4,10,,13.1.85,1685240000000.0,"{""1"":9,""2"":18}",lumi.158d0008f34d26,4,1685200000000.0
5,9,,13.1.85,1685290000000.0,"{""1"":15,""2"":23}",lumi.158d0008f34d26,4,1685240000000.0
6,8,,13.1.85,1685330000000.0,"{""1"":9,""2"":9}",lumi.158d0008f34d26,4,1685290000000.0
7,7,,13.1.85,1685370000000.0,"{""1"":11,""2"":25}",lumi.158d0008f34d26,4,1685330000000.0
8,6,,13.1.85,1685420000000.0,"{""1"":1,""2"":9}",lumi.158d0008f34d26,4,1685370000000.0
9,5,,13.1.85,1685460000000.0,"{""1"":2,""2"":27}",lumi.158d0008f34d26,4,1685420000000.0
10,4,,13.1.85,1685500000000.0,"{""1"":4,""2"":14}",lumi.158d0008f34d26,4,1685460000000.0
11,3,,13.1.85,1685550000000.0,"{""1"":8,""2"":11}",lumi.158d0008f34d26,4,1685500000000.0
12,2,,13.1.85,1685590000000.0,"{""1"":5,""2"":10}",lumi.158d0008f34d26,4,1685550000000.0
13,1,,13.1.85,1685630000000.0,"{""1"":7,""2"":22}",lumi.158d0008f34d26,4,1685590000000.0
14,0,,13.1.85,1685670000000.0,"{""1"":5,""2"":15}",lumi.158d0008f34d26,4,1685630000000.0
15,6,,13.1.85,1685674800000.0,"{""1"":11,""2"":31}",lumi.158d0008f34d26,4,1685631600000.0
16,5,,13.1.85,1686063600000.0,"{""1"":15,""2"":52}",lumi.158d0008f34d26,4,1686020400000.0
17,4,,13.1.85,1686106800000.0,"{""1"":6,""2"":6}",lumi.158d0008f34d26,4,1686063600000.0
18,3,,13.1.85,1686150000000.0,"{""1"":14,""2"":36}",lumi.158d0008f34d26,4,1686106800000.0
19,2,,13.1.85,1686193200000.0,"{""1"":8,""2"":1}",lumi.158d0008f34d26,4,1686150000000.0
20,1,,13.1.85,1686236400000.0,"{""1"":18,""2"":30}",lumi.158d0008f34d26,4,1686193200000.0
21,0,,13.1.85,1686279600000.0,"{""1"":3,""2"":41}",lumi.158d0008f34d26,4,1686236400000.0
22,13,,13.1.85,1684470000000.0,"{""1"":3,""2"":41}",lumi.158d0008f34d26,4,1684420000000.0
23,12,,13.1.85,1684510000000.0,"{""1"":2,""2"":1}",lumi.158d0008f34d26,4,1684470000000.0
24,11,,13.1.85,1684590000000.0,"{""1"":7,""2"":8}",lumi.158d0008f34d26,4,1684550000000.0
25,10,,13.1.85,1684640000000.0,"{""1"":9,""2"":28}",lumi.158d0008f34d26,4,1684590000000.0
26,9,,13.1.85,1684680000000.0,"{""1"":19,""2"":58}",lumi.158d0008f34d26,4,1684640000000.0
27,8,,13.1.85,1684720000000.0,"{""1"":7,""2"":9}",lumi.158d0008f34d26,4,1684680000000.0
28,7,,13.1.85,1684770000000.0,"{""1"":12,""2"":26}",lumi.158d0008f34d26,4,1684720000000.0
29,6,,13.1.85,1684810000000.0,"{""1"":4,""2"":5}",lumi.158d0008f34d26,4,1684770000000.0
30,5,,13.1.85,1684850000000.0,"{""1"":9,""2"":10}",lumi.158d0008f34d26,4,1684810000000.0
31,4,,13.1.85,1684900000000.0,"{""1"":7,""2"":17}",lumi.158d0008f34d26,4,1684850000000.0
32,3,,13.1.85,1684940000000.0,"{""1"":5,""2"":3}",lumi.158d0008f34d26,4,1684900000000.0
33,2,,13.1.85,1684980000000.0,"{""1"":8,""2"":7}",lumi.158d0008f34d26,4,1684940000000.0
34,1,,13.1.85,1685030000000.0,"{""1"":6,""2"":23}",lumi.158d0008f34d26,4,1684980000000.0
35,10,,13.1.85,1683860000000.0,"{""1"":0,""2"":0}",lumi.158d0008f34d26,4,1683820000000.0
36,9,,13.1.85,1683900000000.0,"{""1"":1,""2"":0}",lumi.158d0008f34d26,4,1683860000000.0
37,8,,13.1.85,1683950000000.0,"{""1"":2,""2"":0}",lumi.158d0008f34d26,4,1683900000000.0
38,7,,13.1.85,1684080000000.0,"{""1"":1,""2"":0}",lumi.158d0008f34d26,4,1684030000000.0
39,6,,13.1.85,1684120000000.0,"{""1"":5,""2"":0}",lumi.158d0008f34d26,4,1684080000000.0
40,5,,13.1.85,1684160000000.0,"{""1"":1,""2"":0}",lumi.158d0008f34d26,4,1684120000000.0
41,4,,13.1.85,1684210000000.0,"{""1"":6,""2"":1}",lumi.158d0008f34d26,4,1684160000000.0
42,3,,13.1.85,1684250000000.0,"{""1"":10,""2"":1}",lumi.158d0008f34d26,4,1684210000000.0
43,2,,13.1.85,1684290000000.0,"{""1"":0,""2"":5}",lumi.158d0008f34d26,4,1684250000000.0
44,1,,13.1.85,1684420000000.0,"{""1"":1,""2"":9}",lumi.158d0008f34d26,4,1684380000000.0
