,Unnamed: 0,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
0,14,,0.13.85,1685052162000,5.289999999999999,lumi.54ef4410001ea9d7,0,1685095362000
1,13,,0.13.85,1685095362000,5.91,lumi.54ef4410001ea9d7,0,1685138562000
2,12,,0.13.85,1685138562000,6.03,lumi.54ef4410001ea9d7,0,1685181762000
3,11,,0.13.85,1685181762000,6.07,lumi.54ef4410001ea9d7,0,1685224962000
4,10,,0.13.85,1685224962000,16.85,lumi.54ef4410001ea9d7,0,1685268162000
5,9,,0.13.85,1685268162000,93.1,lumi.54ef4410001ea9d7,0,1685311362000
6,8,,0.13.85,1685311362000,26.88000000000001,lumi.54ef4410001ea9d7,0,1685354562000
7,7,,0.13.85,1685354562000,6.0,lumi.54ef4410001ea9d7,0,1685397762000
8,6,,0.13.85,1685397762000,18.55,lumi.54ef4410001ea9d7,0,1685440962000
9,5,,0.13.85,1685440962000,6.390000000000001,lumi.54ef4410001ea9d7,0,1685484162000
10,4,,0.13.85,1685484162000,21.949999999999992,lumi.54ef4410001ea9d7,0,1685527362000
11,3,,0.13.85,1685527362000,6.190000000000002,lumi.54ef4410001ea9d7,0,1685570562000
12,2,,0.13.85,1685570562000,6.080000000000001,lumi.54ef4410001ea9d7,0,1685613762000
13,1,,0.13.85,1685613762000,39.760000000000005,lumi.54ef4410001ea9d7,0,1685656962000
14,0,,0.13.85,1685656962000,16.29,lumi.54ef4410001ea9d7,0,1685700162000
15,14,,0.13.85,1685657087000,5.380000000000001,lumi.54ef4410001ea9d7,0,1685700287000
16,13,,0.13.85,1685700287000,23.290000000000006,lumi.54ef4410001ea9d7,0,1685743487000
17,12,,0.13.85,1685743487000,20.49,lumi.54ef4410001ea9d7,0,1685786687000
18,11,,0.13.85,1685786687000,4.9,lumi.54ef4410001ea9d7,0,1685829887000
19,10,,0.13.85,1685829887000,26.69,lumi.54ef4410001ea9d7,0,1685873087000
20,9,,0.13.85,1685873087000,59.62,lumi.54ef4410001ea9d7,0,1685916287000
21,8,,0.13.85,1685916287000,4.920000000000001,lumi.54ef4410001ea9d7,0,1685959487000
22,7,,0.13.85,1685959487000,25.48,lumi.54ef4410001ea9d7,0,1686002687000
23,6,,0.13.85,1686002687000,5.079999999999998,lumi.54ef4410001ea9d7,0,1686045887000
24,5,,0.13.85,1686045887000,4.88,lumi.54ef4410001ea9d7,0,1686089087000
25,4,,0.13.85,1686089087000,4.9,lumi.54ef4410001ea9d7,0,1686132287000
26,3,,0.13.85,1686132287000,4.83,lumi.54ef4410001ea9d7,0,1686175487000
27,2,,0.13.85,1686175487000,4.9,lumi.54ef4410001ea9d7,0,1686218687000
28,1,,0.13.85,1686218687000,10.98,lumi.54ef4410001ea9d7,0,1686261887000
29,0,,0.13.85,1686261887000,0.83,lumi.54ef4410001ea9d7,0,1686305087000
30,14,,0.13.85,1684447241000,5.250000000000002,lumi.54ef4410001ea9d7,0,1684490441000
31,13,,0.13.85,1684490441000,25.66,lumi.54ef4410001ea9d7,0,1684533641000
32,12,,0.13.85,1684533641000,35.25999999999999,lumi.54ef4410001ea9d7,0,1684576841000
33,11,,0.13.85,1684576841000,5.970000000000001,lumi.54ef4410001ea9d7,0,1684620041000
34,10,,0.13.85,1684620041000,49.75,lumi.54ef4410001ea9d7,0,1684663241000
35,9,,0.13.85,1684663241000,100.93,lumi.54ef4410001ea9d7,0,1684706441000
36,8,,0.13.85,1684706441000,22.380000000000003,lumi.54ef4410001ea9d7,0,1684749641000
37,7,,0.13.85,1684749641000,5.99,lumi.54ef4410001ea9d7,0,1684792841000
38,6,,0.13.85,1684792841000,5.980000000000001,lumi.54ef4410001ea9d7,0,1684836041000
39,5,,0.13.85,1684836041000,5.760000000000001,lumi.54ef4410001ea9d7,0,1684879241000
40,4,,0.13.85,1684879241000,6.0600000000000005,lumi.54ef4410001ea9d7,0,1684922441000
41,3,,0.13.85,1684922441000,6.07,lumi.54ef4410001ea9d7,0,1684965641000
42,2,,0.13.85,1684965641000,20.57,lumi.54ef4410001ea9d7,0,1685008841000
43,1,,0.13.85,1685008841000,6.07,lumi.54ef4410001ea9d7,0,1685052041000
44,0,,0.13.85,1685052041000,18.42,lumi.54ef4410001ea9d7,0,1685095241000
45,14,,0.13.85,1683842294000,5.020000000000001,lumi.54ef4410001ea9d7,0,1683885494000
46,13,,0.13.85,1683885494000,6.31,lumi.54ef4410001ea9d7,0,1683928694000
47,12,,0.13.85,1683928694000,41.30999999999998,lumi.54ef4410001ea9d7,0,1683971894000
48,11,,0.13.85,1683971894000,21.86,lumi.54ef4410001ea9d7,0,1684015094000
49,10,,0.13.85,1684015094000,43.56999999999999,lumi.54ef4410001ea9d7,0,1684058294000
50,9,,0.13.85,1684058294000,5.98,lumi.54ef4410001ea9d7,0,1684101494000
51,8,,0.13.85,1684101494000,6.08,lumi.54ef4410001ea9d7,0,1684144694000
52,7,,0.13.85,1684144694000,8.89,lumi.54ef4410001ea9d7,0,1684187894000
