,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
2,,13.1.85,"09/02/2023, 13:30:00","{""1"":1}",lumi.158d0008d0bfbb,4,"09/02/2023, 13:00:00"
1,,13.1.85,"09/03/2023, 07:30:00","{""1"":1}",lumi.158d0008d0bfbb,4,"09/03/2023, 07:00:00"
0,,13.1.85,"09/03/2023, 13:30:00","{""1"":1}",lumi.158d0008d0bfbb,4,"09/03/2023, 13:00:00"
