,Unnamed: 0,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
0,3,,13.1.85,"05/12/2023, 15:30:00","{""1"":1,""2"":1}",lumi.158d0008f34c4c,4,"05/12/2023, 15:00:00"
1,2,,13.1.85,"05/14/2023, 18:30:00","{""1"":2,""2"":1}",lumi.158d0008f34c4c,4,"05/14/2023, 18:00:00"
2,1,,13.1.85,"05/14/2023, 19:00:00","{""1"":2}",lumi.158d0008f34c4c,4,"05/14/2023, 18:30:00"
3,0,,13.1.85,"05/14/2023, 22:00:00","{""1"":5}",lumi.158d0008f34c4c,4,"05/14/2023, 21:30:00"
4,3,,13.1.85,"05/17/2023, 02:00:00","{""1"":2}",lumi.158d0008f34c4c,4,"05/17/2023, 01:30:00"
5,2,,13.1.85,"05/17/2023, 11:00:00","{""1"":2,""2"":1}",lumi.158d0008f34c4c,4,"05/17/2023, 10:30:00"
6,1,,13.1.85,"05/17/2023, 21:30:00","{""1"":1,""2"":1}",lumi.158d0008f34c4c,4,"05/17/2023, 21:00:00"
7,0,,13.1.85,"05/17/2023, 22:00:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/17/2023, 21:30:00"
8,7,,13.1.85,"05/18/2023, 19:00:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/18/2023, 18:30:00"
9,6,,13.1.85,"05/19/2023, 02:00:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/19/2023, 01:30:00"
10,5,,13.1.85,"05/19/2023, 02:30:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/19/2023, 02:00:00"
11,4,,13.1.85,"05/19/2023, 18:30:00","{""1"":2}",lumi.158d0008f34c4c,4,"05/19/2023, 18:00:00"
12,3,,13.1.85,"05/20/2023, 02:00:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/20/2023, 01:30:00"
13,2,,13.1.85,"05/20/2023, 09:00:00","{""1"":2}",lumi.158d0008f34c4c,4,"05/20/2023, 08:30:00"
14,1,,13.1.85,"05/20/2023, 09:30:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/20/2023, 09:00:00"
15,0,,13.1.85,"05/20/2023, 19:00:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/20/2023, 18:30:00"
16,4,,13.1.85,"05/21/2023, 13:30:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/21/2023, 13:00:00"
17,3,,13.1.85,"05/21/2023, 18:00:00","{""1"":3}",lumi.158d0008f34c4c,4,"05/21/2023, 17:30:00"
18,2,,13.1.85,"05/22/2023, 02:00:00","{""1"":1,""2"":1}",lumi.158d0008f34c4c,4,"05/22/2023, 01:30:00"
19,1,,13.1.85,"05/22/2023, 21:00:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/22/2023, 20:30:00"
20,0,,13.1.85,"05/23/2023, 17:30:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/23/2023, 17:00:00"
21,6,,13.1.85,"05/25/2023, 00:30:00","{""1"":1,""2"":1}",lumi.158d0008f34c4c,4,"05/25/2023, 00:00:00"
22,5,,13.1.85,"05/25/2023, 01:00:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/25/2023, 00:30:00"
23,4,,13.1.85,"05/25/2023, 21:30:00","{""1"":2}",lumi.158d0008f34c4c,4,"05/25/2023, 21:00:00"
24,3,,13.1.85,"05/25/2023, 22:00:00","{""1"":2}",lumi.158d0008f34c4c,4,"05/25/2023, 21:30:00"
25,2,,13.1.85,"05/26/2023, 09:00:00","{""1"":3,""2"":2}",lumi.158d0008f34c4c,4,"05/26/2023, 08:30:00"
26,1,,13.1.85,"05/26/2023, 22:00:00","{""1"":3,""2"":2}",lumi.158d0008f34c4c,4,"05/26/2023, 21:30:00"
27,0,,13.1.85,"05/26/2023, 23:00:00","{""1"":2}",lumi.158d0008f34c4c,4,"05/26/2023, 22:30:00"
28,11,,13.1.85,"05/27/2023, 03:00:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/27/2023, 02:30:00"
29,10,,13.1.85,"05/27/2023, 03:30:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/27/2023, 03:00:00"
30,9,,13.1.85,"05/27/2023, 04:00:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/27/2023, 03:30:00"
31,8,,13.1.85,"05/27/2023, 10:30:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/27/2023, 10:00:00"
32,7,,13.1.85,"05/27/2023, 18:30:00","{""1"":5,""2"":2}",lumi.158d0008f34c4c,4,"05/27/2023, 18:00:00"
33,6,,13.1.85,"05/27/2023, 19:30:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/27/2023, 19:00:00"
34,5,,13.1.85,"05/27/2023, 20:30:00","{""1"":1,""2"":1}",lumi.158d0008f34c4c,4,"05/27/2023, 20:00:00"
35,4,,13.1.85,"05/27/2023, 21:00:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/27/2023, 20:30:00"
36,3,,13.1.85,"05/28/2023, 01:00:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/28/2023, 00:30:00"
37,2,,13.1.85,"05/28/2023, 01:30:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/28/2023, 01:00:00"
38,1,,13.1.85,"05/28/2023, 12:00:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/28/2023, 11:30:00"
39,0,,13.1.85,"05/28/2023, 12:30:00","{""1"":3,""2"":1}",lumi.158d0008f34c4c,4,"05/28/2023, 12:00:00"
40,3,,13.1.85,"05/30/2023, 18:30:00","{""1"":3}",lumi.158d0008f34c4c,4,"05/30/2023, 18:00:00"
41,2,,13.1.85,"05/31/2023, 11:00:00","{""1"":1}",lumi.158d0008f34c4c,4,"05/31/2023, 10:30:00"
42,1,,13.1.85,"05/31/2023, 11:30:00","{""1"":1,""2"":1}",lumi.158d0008f34c4c,4,"05/31/2023, 11:00:00"
43,0,,13.1.85,"06/01/2023, 05:00:00","{""1"":2}",lumi.158d0008f34c4c,4,"06/01/2023, 04:30:00"
44,7,,13.1.85,"06/02/2023, 00:30:00","{""1"":1}",lumi.158d0008f34c4c,4,"06/02/2023, 00:00:00"
45,6,,13.1.85,"06/02/2023, 01:00:00","{""1"":1}",lumi.158d0008f34c4c,4,"06/02/2023, 00:30:00"
46,5,,13.1.85,"06/02/2023, 02:30:00","{""1"":1}",lumi.158d0008f34c4c,4,"06/02/2023, 02:00:00"
47,4,,13.1.85,"06/02/2023, 19:30:00","{""1"":3}",lumi.158d0008f34c4c,4,"06/02/2023, 19:00:00"
48,3,,13.1.85,"06/02/2023, 20:30:00","{""1"":1,""2"":1}",lumi.158d0008f34c4c,4,"06/02/2023, 20:00:00"
49,2,,13.1.85,"06/04/2023, 14:00:00","{""1"":2}",lumi.158d0008f34c4c,4,"06/04/2023, 13:30:00"
50,1,,13.1.85,"06/04/2023, 19:00:00","{""1"":1}",lumi.158d0008f34c4c,4,"06/04/2023, 18:30:00"
51,0,,13.1.85,"06/04/2023, 19:30:00","{""1"":1}",lumi.158d0008f34c4c,4,"06/04/2023, 19:00:00"
52,9,,13.1.85,"06/05/2023, 01:30:00","{""1"":2}",lumi.158d0008f34c4c,4,"06/05/2023, 01:00:00"
53,8,,13.1.85,"06/05/2023, 12:30:00","{""1"":1}",lumi.158d0008f34c4c,4,"06/05/2023, 12:00:00"
54,7,,13.1.85,"06/05/2023, 15:30:00","{""1"":1}",lumi.158d0008f34c4c,4,"06/05/2023, 15:00:00"
55,6,,13.1.85,"06/05/2023, 16:00:00","{""1"":1}",lumi.158d0008f34c4c,4,"06/05/2023, 15:30:00"
56,5,,13.1.85,"06/05/2023, 17:30:00","{""1"":1}",lumi.158d0008f34c4c,4,"06/05/2023, 17:00:00"
57,4,,13.1.85,"06/06/2023, 15:00:00","{""1"":1}",lumi.158d0008f34c4c,4,"06/06/2023, 14:30:00"
58,3,,13.1.85,"06/06/2023, 15:30:00","{""1"":1,""2"":1}",lumi.158d0008f34c4c,4,"06/06/2023, 15:00:00"
59,2,,13.1.85,"06/06/2023, 18:30:00","{""1"":1}",lumi.158d0008f34c4c,4,"06/06/2023, 18:00:00"
60,1,,13.1.85,"06/06/2023, 20:30:00","{""1"":2,""2"":1}",lumi.158d0008f34c4c,4,"06/06/2023, 20:00:00"
61,0,,13.1.85,"06/06/2023, 22:30:00","{""1"":1}",lumi.158d0008f34c4c,4,"06/06/2023, 22:00:00"
62,3,,13.1.85,"06/08/2023, 23:00:00","{""1"":1}",lumi.158d0008f34c4c,4,"06/08/2023, 22:30:00"
63,2,,13.1.85,"06/09/2023, 00:00:00","{""1"":1,""2"":1}",lumi.158d0008f34c4c,4,"06/08/2023, 23:30:00"
64,1,,13.1.85,"06/10/2023, 00:30:00","{""1"":1}",lumi.158d0008f34c4c,4,"06/10/2023, 00:00:00"
65,0,,13.1.85,"06/10/2023, 01:00:00","{""1"":1,""2"":1}",lumi.158d0008f34c4c,4,"06/10/2023, 00:30:00"
66,7,,13.1.85,"06/11/2023, 12:30:00","{""1"":1}",lumi.158d0008f34c4c,4,"06/11/2023, 12:00:00"
