deviceid,type,battery,model,model_id,timezone,first_session_date,last_session_date,hash_deviceid
880e937ed79ac2c77c088d823216f5a03baa08ff,Sleep Monitor,high,Aura Sensor V2,63,Asia/Seoul,1667174036,2023-05-30 12:03:09,880e937ed79ac2c77c088d823216f5a03baa08ff
