deviceid,type,battery,model,model_id,timezone,first_session_date,last_session_date,hash_deviceid
44c7d2664fb3065f3ac7ab85697e615f7fb931f5,Sleep Monitor,high,Aura Sensor V2,63,Asia/Seoul,1683799698,2023-05-30 11:34:06,44c7d2664fb3065f3ac7ab85697e615f7fb931f5
