,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
5,,13.1.85,"06/11/2023, 16:30:00","{""1"":1}",lumi.158d0008f34a6e,4,"06/11/2023, 16:00:00"
4,,13.1.85,"06/11/2023, 17:00:00","{""1"":4}",lumi.158d0008f34a6e,4,"06/11/2023, 16:30:00"
3,,13.1.85,"06/11/2023, 17:30:00","{""1"":4}",lumi.158d0008f34a6e,4,"06/11/2023, 17:00:00"
2,,13.1.85,"06/11/2023, 18:00:00","{""1"":1}",lumi.158d0008f34a6e,4,"06/11/2023, 17:30:00"
1,,13.1.85,"06/11/2023, 18:30:00","{""1"":1}",lumi.158d0008f34a6e,4,"06/11/2023, 18:00:00"
0,,13.1.85,"06/11/2023, 21:00:00","{""1"":2}",lumi.158d0008f34a6e,4,"06/11/2023, 20:30:00"
