,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-22 22:10:S.000000,2023-08-23 12:53:S.000000,2023-08-23,2023-08-23 08:26:S.000000,2023-08-23 14:58:S.000000,12420,5,2280,5820,0,51960,39540,0.76,2280,0,11160,7,5,25680,8040
1,2023-08-24 01:51:S.000000,2023-08-24 12:23:S.000000,2023-08-24,2023-08-24 02:54:S.000000,2023-08-24 14:26:S.000000,10740,8,1440,960,600,37680,26940,0.71,1440,600,8940,3,1,19860,6120
2,2023-08-24 17:45:S.000000,2023-08-24 21:07:S.000000,2023-08-24,2023-08-24 21:09:S.000000,2023-08-24 23:10:S.000000,10860,1,7560,0,1260,12120,1260,0.1,7560,1260,2040,0,0,1260,0
3,2023-08-25 01:39:S.000000,2023-08-25 21:34:S.000000,2023-08-25,2023-08-25 02:45:S.000000,2023-08-25 23:41:S.000000,24900,9,2220,3660,1560,62760,37860,0.6,2220,1560,30060,5,10,27120,7080
4,2023-08-26 04:23:S.000000,2023-08-26 11:19:S.000000,2023-08-26,2023-08-26 06:50:S.000000,2023-08-26 13:53:S.000000,5760,1,2880,2220,2820,24780,19020,0.77,2880,2820,240,3,1,11760,5040
5,2023-08-27 02:21:S.000000,2023-08-27 12:05:S.000000,2023-08-27,2023-08-27 09:57:S.000000,2023-08-27 14:08:S.000000,5160,3,1320,4200,1080,34980,29820,0.85,1320,1080,2820,7,1,18000,7620
6,2023-08-28 02:07:S.000000,2023-08-28 13:16:S.000000,2023-08-28,2023-08-28 04:21:S.000000,2023-08-28 15:19:S.000000,8400,2,5760,5460,600,39780,31380,0.79,5760,600,2400,3,2,19440,6480
