,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-21 04:24:S.000000,2023-08-21 09:45:S.000000,2023-08-21,2023-08-21 05:27:S.000000,2023-08-21 11:49:S.000000,1800,6,480,3660,0,17760,15960,0.9,480,0,2820,1,5,7680,4620
1,2023-08-21 14:48:S.000000,2023-08-21 16:49:S.000000,2023-08-21,2023-08-21 16:01:S.000000,2023-08-21 18:52:S.000000,4020,2,2460,720,1200,6600,2580,0.39,2460,1200,1020,3,3,420,1440
2,2023-08-22 02:44:S.000000,2023-08-22 09:29:S.000000,2023-08-22,2023-08-22 03:42:S.000000,2023-08-22 11:33:S.000000,6180,7,1200,1500,0,21960,15780,0.72,1200,0,7320,1,7,9720,4560
3,2023-08-23 04:16:S.000000,2023-08-23 10:01:S.000000,2023-08-23,2023-08-23 07:15:S.000000,2023-08-23 12:04:S.000000,4020,2,2760,3900,720,20460,16440,0.8,2760,720,780,4,1,7200,5340
4,2023-08-24 05:30:S.000000,2023-08-24 11:20:S.000000,2023-08-24,2023-08-24 08:37:S.000000,2023-08-24 13:23:S.000000,6840,3,1860,2400,3360,20280,13440,0.66,1860,3360,2340,3,3,7500,3540
5,2023-08-25 01:25:S.000000,2023-08-25 09:13:S.000000,2023-08-25,2023-08-25 05:29:S.000000,2023-08-25 11:16:S.000000,8520,7,4860,1260,0,27720,19200,0.69,4860,0,4020,4,1,10500,7440
6,2023-08-26 03:47:S.000000,2023-08-26 10:46:S.000000,2023-08-26,2023-08-26 07:24:S.000000,2023-08-26 12:49:S.000000,5580,6,720,2640,0,24780,19200,0.77,720,0,5220,3,2,8340,8220
7,2023-08-27 02:19:S.000000,2023-08-27 10:58:S.000000,2023-08-27,2023-08-27 04:18:S.000000,2023-08-27 13:02:S.000000,4920,8,540,5880,660,30060,25140,0.84,540,660,4800,9,4,10800,8460
8,2023-08-28 05:31:S.000000,2023-08-28 11:49:S.000000,2023-08-28,2023-08-28 08:03:S.000000,2023-08-28 13:52:S.000000,8520,4,1140,1380,3000,21420,12900,0.6,1140,3000,5640,1,3,8640,2880
