,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-22 03:29:S.000000,2023-08-22 14:52:S.000000,2023-08-22,2023-08-22 10:35:S.000000,2023-08-22 16:56:S.000000,9000,3,2280,5280,0,37560,28560,0.76,2280,0,10140,3,5,13140,10140
1,2023-08-23 01:21:S.000000,2023-08-23 13:10:S.000000,2023-08-23,2023-08-23 04:55:S.000000,2023-08-23 15:13:S.000000,3120,3,2220,9840,0,42240,39120,0.93,2220,0,1200,9,1,20340,8940
2,2023-08-24 03:18:S.000000,2023-08-24 11:20:S.000000,2023-08-24,2023-08-24 06:23:S.000000,2023-08-24 13:23:S.000000,3480,5,1140,2760,0,27120,23640,0.87,1140,0,4140,4,5,16380,4500
3,2023-08-25 03:04:S.000000,2023-08-25 12:30:S.000000,2023-08-25,2023-08-25 09:08:S.000000,2023-08-25 14:33:S.000000,2520,2,2100,4680,0,32640,30120,0.92,2100,0,1740,4,2,14220,11220
4,2023-08-26 04:38:S.000000,2023-08-26 10:46:S.000000,2023-08-26,2023-08-26 06:17:S.000000,2023-08-26 12:49:S.000000,2160,2,2040,2880,0,21300,19140,0.9,2040,0,900,1,1,7920,8340
5,2023-08-27 06:39:S.000000,2023-08-27 15:18:S.000000,2023-08-27,2023-08-27 12:17:S.000000,2023-08-27 17:21:S.000000,4680,3,2700,4740,840,29400,24720,0.84,2700,840,2880,2,4,12060,7920
6,2023-08-28 04:35:S.000000,2023-08-28 13:16:S.000000,2023-08-28,2023-08-28 10:04:S.000000,2023-08-28 15:19:S.000000,3540,4,1620,4260,0,28920,25380,0.88,1620,0,4260,4,4,9360,11760
