,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-21 01:33:S.000000,2023-08-21 09:39:S.000000,2023-08-21,2023-08-21 08:09:S.000000,2023-08-21 11:42:S.000000,3480,2,1080,6360,1020,28980,25500,0.88,1080,1020,1560,4,1,10680,8460
1,2023-08-22 01:52:S.000000,2023-08-22 07:32:S.000000,2023-08-22,2023-08-22 07:34:S.000000,2023-08-22 09:35:S.000000,1620,1,1200,4620,0,20400,18780,0.92,1200,0,420,3,0,7200,6960
2,2023-08-25 11:50:S.000000,2023-08-25 12:16:S.000000,2023-08-25,2023-08-25 12:17:S.000000,2023-08-25 14:19:S.000000,1080,0,1080,0,0,1560,480,0.31,1080,0,0,0,0,480,0
3,2023-08-25 17:46:S.000000,2023-08-25 18:01:S.000000,2023-08-25,2023-08-25 18:03:S.000000,2023-08-25 20:04:S.000000,660,0,660,0,0,900,240,0.27,660,0,0,0,0,240,0
4,2023-08-26 00:20:S.000000,2023-08-26 09:24:S.000000,2023-08-26,2023-08-26 09:20:S.000000,2023-08-26 11:27:S.000000,2460,4,840,9660,0,32520,30060,0.92,840,0,1740,9,1,10320,10080
5,2023-08-27 01:19:S.000000,2023-08-27 10:29:S.000000,2023-08-27,2023-08-27 03:35:S.000000,2023-08-27 12:32:S.000000,1620,4,1620,6660,0,32400,30780,0.95,1620,0,600,4,4,13080,11040
6,2023-08-28 01:15:S.000000,2023-08-28 08:04:S.000000,2023-08-28,2023-08-28 04:52:S.000000,2023-08-28 10:07:S.000000,1200,4,780,4200,0,24180,22980,0.95,780,0,780,5,3,11760,7020
