,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-23 06:23:S.000000,2023-08-23 14:01:S.000000,2023-08-23,2023-08-23 12:02:S.000000,2023-08-23 16:04:S.000000,3000,1,960,5700,0,23280,20280,0.87,960,0,6240,2,2,8400,6180
1,2023-08-24 16:00:S.000000,2023-08-24 20:00:S.000000,2023-08-24,2023-08-24 18:42:S.000000,2023-08-24 22:03:S.000000,1080,2,1080,1800,0,14160,13080,0.92,1080,0,240,2,2,7140,4140
2,2023-08-25 00:57:S.000000,2023-08-25 08:20:S.000000,2023-08-25,2023-08-25 08:13:S.000000,2023-08-25 10:23:S.000000,1560,1,1560,6240,0,26040,24480,0.94,1560,0,540,4,1,15120,3120
3,2023-08-26 03:41:S.000000,2023-08-26 09:01:S.000000,2023-08-26,2023-08-26 09:03:S.000000,2023-08-26 11:04:S.000000,840,0,840,6000,0,19200,18360,0.96,840,0,0,3,0,8160,4200
4,2023-08-26 16:42:S.000000,2023-08-26 18:36:S.000000,2023-08-26,2023-08-26 18:38:S.000000,2023-08-26 20:39:S.000000,660,0,660,1260,0,6840,6180,0.9,660,0,0,1,0,4140,780
5,2023-08-27 05:05:S.000000,2023-08-27 11:30:S.000000,2023-08-27,2023-08-27 11:31:S.000000,2023-08-27 13:33:S.000000,960,0,960,8280,0,23100,22140,0.96,960,0,0,3,0,7680,6180
6,2023-08-28 04:39:S.000000,2023-08-28 09:15:S.000000,2023-08-28,2023-08-28 07:08:S.000000,2023-08-28 11:18:S.000000,1140,1,1140,2520,0,16440,15300,0.93,1140,0,120,2,1,9480,3300
