,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-23 12:16:S.000000,2023-08-23 13:14:S.000000,2023-08-23,2023-08-23 13:12:S.000000,2023-08-23 15:17:S.000000,3060,1,3060,0,0,3360,300,0.09,3060,0,120,0,0,300,0
1,2023-08-24 04:56:S.000000,2023-08-24 10:13:S.000000,2023-08-24,2023-08-24 08:13:S.000000,2023-08-24 12:16:S.000000,1800,1,600,1260,0,13440,11640,0.87,600,0,6780,1,4,3960,6420
2,2023-08-25 06:42:S.000000,2023-08-25 10:54:S.000000,2023-08-25,2023-08-25 07:59:S.000000,2023-08-25 12:57:S.000000,1800,3,840,960,0,13860,12060,0.87,840,0,2220,1,4,5400,5700
3,2023-08-26 09:22:S.000000,2023-08-26 09:43:S.000000,2023-08-26,2023-08-26 09:45:S.000000,2023-08-26 11:46:S.000000,420,0,420,0,0,1260,840,0.67,420,0,0,0,0,840,0
4,2023-08-28 05:48:S.000000,2023-08-28 08:04:S.000000,2023-08-28,2023-08-28 06:03:S.000000,2023-08-28 10:07:S.000000,1020,2,540,1860,0,6720,5700,0.85,540,0,1920,2,1,1680,2160
