,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
10,,13.1.85,1682348400000,"{""1"":19,""2"":38}",lumi.158d0008d0cf4d,4,1682262000000
9,,13.1.85,1682434800000,"{""1"":15,""2"":24}",lumi.158d0008d0cf4d,4,1682348400000
8,,13.1.85,1682521200000,"{""1"":40,""2"":129}",lumi.158d0008d0cf4d,4,1682434800000
7,,13.1.85,1682607600000,"{""1"":23,""2"":99}",lumi.158d0008d0cf4d,4,1682521200000
6,,13.1.85,1682694000000,"{""1"":20,""2"":72}",lumi.158d0008d0cf4d,4,1682607600000
5,,13.1.85,1682780400000,"{""1"":8,""2"":30}",lumi.158d0008d0cf4d,4,1682694000000
4,,13.1.85,1682866800000,"{""1"":25,""2"":76}",lumi.158d0008d0cf4d,4,1682780400000
3,,13.1.85,1682953200000,"{""1"":46,""2"":161}",lumi.158d0008d0cf4d,4,1682866800000
2,,13.1.85,1683039600000,"{""1"":27,""2"":59}",lumi.158d0008d0cf4d,4,1682953200000
1,,13.1.85,1683126000000,"{""1"":20,""2"":58}",lumi.158d0008d0cf4d,4,1683039600000
0,1683142636578,13.1.85,1683212400000,"{""1"":6,""2"":21}",lumi.158d0008d0cf4d,4,1683126000000
