,Unnamed: 0,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
0,7,,3.1.85,"05/12/2023, 10:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/12/2023, 09:30:00"
1,6,,3.1.85,"05/12/2023, 13:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/12/2023, 12:30:00"
2,5,,3.1.85,"05/12/2023, 16:00:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/12/2023, 15:30:00"
3,4,,3.1.85,"05/13/2023, 09:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/13/2023, 09:00:00"
4,3,,3.1.85,"05/13/2023, 12:00:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/13/2023, 11:30:00"
5,2,,3.1.85,"05/14/2023, 03:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/14/2023, 03:00:00"
6,1,,3.1.85,"05/14/2023, 11:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/14/2023, 11:00:00"
7,0,,3.1.85,"05/14/2023, 14:00:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/14/2023, 13:30:00"
0,26,,3.1.85,"05/15/2023, 10:00:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/15/2023, 09:30:00"
1,25,,3.1.85,"05/15/2023, 11:00:00","{""0"":3,""1"":3}",lumi.54ef4410003fd65f,4,"05/15/2023, 10:30:00"
2,24,,3.1.85,"05/15/2023, 12:00:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/15/2023, 11:30:00"
3,23,,3.1.85,"05/15/2023, 12:30:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/15/2023, 12:00:00"
4,22,,3.1.85,"05/15/2023, 14:00:00","{""0"":3,""1"":3}",lumi.54ef4410003fd65f,4,"05/15/2023, 13:30:00"
5,21,,3.1.85,"05/15/2023, 17:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/15/2023, 17:00:00"
6,20,,3.1.85,"05/15/2023, 19:30:00","{""0"":3,""1"":3}",lumi.54ef4410003fd65f,4,"05/15/2023, 19:00:00"
7,19,,3.1.85,"05/15/2023, 20:30:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/15/2023, 20:00:00"
8,18,,3.1.85,"05/15/2023, 23:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/15/2023, 22:30:00"
9,17,,3.1.85,"05/16/2023, 07:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/16/2023, 07:00:00"
10,16,,3.1.85,"05/16/2023, 10:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/16/2023, 09:30:00"
11,15,,3.1.85,"05/16/2023, 12:30:00","{""0"":3,""1"":3}",lumi.54ef4410003fd65f,4,"05/16/2023, 12:00:00"
12,14,,3.1.85,"05/16/2023, 15:00:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/16/2023, 14:30:00"
13,13,,3.1.85,"05/16/2023, 18:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/16/2023, 17:30:00"
14,12,,3.1.85,"05/16/2023, 23:00:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/16/2023, 22:30:00"
15,11,,3.1.85,"05/16/2023, 23:30:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/16/2023, 23:00:00"
16,10,,3.1.85,"05/17/2023, 00:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/16/2023, 23:30:00"
17,9,,3.1.85,"05/17/2023, 08:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/17/2023, 07:30:00"
18,8,,3.1.85,"05/17/2023, 11:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/17/2023, 10:30:00"
19,7,,3.1.85,"05/17/2023, 13:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/17/2023, 12:30:00"
20,6,,3.1.85,"05/17/2023, 14:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/17/2023, 14:00:00"
21,5,,3.1.85,"05/17/2023, 15:30:00","{""0"":2,""1"":3}",lumi.54ef4410003fd65f,4,"05/17/2023, 15:00:00"
22,4,,3.1.85,"05/17/2023, 16:00:00","{""0"":1}",lumi.54ef4410003fd65f,4,"05/17/2023, 15:30:00"
23,3,,3.1.85,"05/17/2023, 17:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/17/2023, 16:30:00"
24,2,,3.1.85,"05/17/2023, 20:30:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/17/2023, 20:00:00"
25,1,,3.1.85,"05/17/2023, 23:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/17/2023, 22:30:00"
26,0,,3.1.85,"05/17/2023, 23:30:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/17/2023, 23:00:00"
0,15,,3.1.85,"05/18/2023, 02:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/18/2023, 01:30:00"
1,14,,3.1.85,"05/18/2023, 09:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/18/2023, 08:30:00"
2,13,,3.1.85,"05/18/2023, 09:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/18/2023, 09:00:00"
3,12,,3.1.85,"05/18/2023, 19:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/18/2023, 19:00:00"
4,11,,3.1.85,"05/19/2023, 00:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/19/2023, 00:00:00"
5,10,,3.1.85,"05/19/2023, 10:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/19/2023, 09:30:00"
6,9,,3.1.85,"05/19/2023, 10:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/19/2023, 10:00:00"
7,8,,3.1.85,"05/19/2023, 12:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/19/2023, 12:00:00"
8,7,,3.1.85,"05/19/2023, 13:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/19/2023, 12:30:00"
9,6,,3.1.85,"05/19/2023, 18:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/19/2023, 18:00:00"
10,5,,3.1.85,"05/19/2023, 22:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/19/2023, 21:30:00"
11,4,,3.1.85,"05/19/2023, 23:00:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/19/2023, 22:30:00"
12,3,,3.1.85,"05/20/2023, 08:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/20/2023, 08:00:00"
13,2,,3.1.85,"05/20/2023, 09:00:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/20/2023, 08:30:00"
14,1,,3.1.85,"05/20/2023, 12:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/20/2023, 12:00:00"
15,0,,3.1.85,"05/20/2023, 17:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/20/2023, 17:00:00"
0,17,,3.1.85,"05/21/2023, 11:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/21/2023, 11:00:00"
1,16,,3.1.85,"05/21/2023, 12:30:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/21/2023, 12:00:00"
2,15,,3.1.85,"05/21/2023, 13:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/21/2023, 12:30:00"
3,14,,3.1.85,"05/21/2023, 15:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/21/2023, 15:00:00"
4,13,,3.1.85,"05/21/2023, 21:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/21/2023, 21:00:00"
5,12,,3.1.85,"05/22/2023, 01:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/22/2023, 00:30:00"
6,11,,3.1.85,"05/22/2023, 10:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/22/2023, 09:30:00"
7,10,,3.1.85,"05/22/2023, 11:30:00","{""0"":4,""1"":4}",lumi.54ef4410003fd65f,4,"05/22/2023, 11:00:00"
8,9,,3.1.85,"05/22/2023, 18:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/22/2023, 17:30:00"
9,8,,3.1.85,"05/22/2023, 19:30:00","{""0"":3,""1"":3}",lumi.54ef4410003fd65f,4,"05/22/2023, 19:00:00"
10,7,,3.1.85,"05/22/2023, 22:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/22/2023, 22:00:00"
11,6,,3.1.85,"05/23/2023, 09:00:00","{""0"":3,""1"":3}",lumi.54ef4410003fd65f,4,"05/23/2023, 08:30:00"
12,5,,3.1.85,"05/23/2023, 10:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/23/2023, 09:30:00"
13,4,,3.1.85,"05/23/2023, 13:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/23/2023, 13:00:00"
14,3,,3.1.85,"05/23/2023, 15:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/23/2023, 14:30:00"
15,2,,3.1.85,"05/23/2023, 21:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/23/2023, 21:00:00"
16,1,,3.1.85,"05/23/2023, 22:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/23/2023, 21:30:00"
17,0,,3.1.85,"05/23/2023, 23:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/23/2023, 22:30:00"
0,13,,3.1.85,"05/24/2023, 08:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/24/2023, 07:30:00"
1,12,,3.1.85,"05/24/2023, 13:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/24/2023, 12:30:00"
2,11,,3.1.85,"05/24/2023, 21:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/24/2023, 21:00:00"
3,10,,3.1.85,"05/24/2023, 22:30:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/24/2023, 22:00:00"
4,9,,3.1.85,"05/24/2023, 23:30:00","{""0"":3,""1"":3}",lumi.54ef4410003fd65f,4,"05/24/2023, 23:00:00"
5,8,,3.1.85,"05/25/2023, 07:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/25/2023, 07:00:00"
6,7,,3.1.85,"05/25/2023, 10:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/25/2023, 09:30:00"
7,6,,3.1.85,"05/25/2023, 11:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/25/2023, 11:00:00"
8,5,,3.1.85,"05/25/2023, 18:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/25/2023, 17:30:00"
9,4,,3.1.85,"05/25/2023, 19:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/25/2023, 18:30:00"
10,3,,3.1.85,"05/26/2023, 12:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/26/2023, 11:30:00"
11,2,,3.1.85,"05/26/2023, 13:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/26/2023, 13:00:00"
12,1,,3.1.85,"05/26/2023, 17:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/26/2023, 16:30:00"
13,0,,3.1.85,"05/26/2023, 20:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/26/2023, 20:00:00"
0,16,,3.1.85,"05/27/2023, 00:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/27/2023, 00:00:00"
1,15,,3.1.85,"05/27/2023, 11:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/27/2023, 11:00:00"
2,14,,3.1.85,"05/27/2023, 14:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/27/2023, 13:30:00"
3,13,,3.1.85,"05/27/2023, 14:30:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/27/2023, 14:00:00"
4,12,,3.1.85,"05/27/2023, 20:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/27/2023, 19:30:00"
5,11,,3.1.85,"05/27/2023, 21:30:00","{""0"":3,""1"":3}",lumi.54ef4410003fd65f,4,"05/27/2023, 21:00:00"
6,10,,3.1.85,"05/28/2023, 00:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/28/2023, 00:00:00"
7,9,,3.1.85,"05/28/2023, 09:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/28/2023, 08:30:00"
8,8,,3.1.85,"05/28/2023, 13:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/28/2023, 12:30:00"
9,7,,3.1.85,"05/28/2023, 13:30:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/28/2023, 13:00:00"
10,6,,3.1.85,"05/28/2023, 14:00:00","{""0"":3,""1"":3}",lumi.54ef4410003fd65f,4,"05/28/2023, 13:30:00"
11,5,,3.1.85,"05/28/2023, 16:00:00","{""0"":4,""1"":4}",lumi.54ef4410003fd65f,4,"05/28/2023, 15:30:00"
12,4,,3.1.85,"05/29/2023, 11:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/29/2023, 10:30:00"
13,3,,3.1.85,"05/29/2023, 14:30:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/29/2023, 14:00:00"
14,2,,3.1.85,"05/29/2023, 15:00:00","{""0"":1,""1"":1}",lumi.54ef4410003fd65f,4,"05/29/2023, 14:30:00"
15,1,,3.1.85,"05/29/2023, 20:30:00","{""0"":2,""1"":2}",lumi.54ef4410003fd65f,4,"05/29/2023, 20:00:00"
