,Unnamed: 0,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
0,3,,13.1.85,"05/13/2023, 17:00:00","{""1"":1}",lumi.158d0008d0be2b,4,"05/13/2023, 16:30:00"
1,2,,13.1.85,"05/14/2023, 09:00:00","{""2"":1}",lumi.158d0008d0be2b,4,"05/14/2023, 08:30:00"
2,1,,13.1.85,"05/14/2023, 09:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"05/14/2023, 09:00:00"
3,0,,13.1.85,"05/14/2023, 15:00:00","{""2"":2}",lumi.158d0008d0be2b,4,"05/14/2023, 14:30:00"
4,1,,13.1.85,"05/15/2023, 16:30:00","{""2"":1}",lumi.158d0008d0be2b,4,"05/15/2023, 16:00:00"
5,0,,13.1.85,"05/15/2023, 21:00:00","{""1"":1}",lumi.158d0008d0be2b,4,"05/15/2023, 20:30:00"
6,0,,13.1.85,"05/20/2023, 07:30:00","{""2"":1}",lumi.158d0008d0be2b,4,"05/20/2023, 07:00:00"
7,5,,13.1.85,"05/24/2023, 02:00:00","{""1"":1}",lumi.158d0008d0be2b,4,"05/24/2023, 01:30:00"
8,4,,13.1.85,"05/24/2023, 18:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"05/24/2023, 18:00:00"
9,3,,13.1.85,"05/25/2023, 23:00:00","{""1"":1}",lumi.158d0008d0be2b,4,"05/25/2023, 22:30:00"
10,2,,13.1.85,"05/26/2023, 01:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"05/26/2023, 01:00:00"
11,1,,13.1.85,"05/26/2023, 15:30:00","{""1"":2,""2"":3}",lumi.158d0008d0be2b,4,"05/26/2023, 15:00:00"
12,0,,13.1.85,"05/26/2023, 23:00:00","{""1"":1,""2"":1}",lumi.158d0008d0be2b,4,"05/26/2023, 22:30:00"
13,7,,13.1.85,"05/27/2023, 11:00:00","{""1"":1}",lumi.158d0008d0be2b,4,"05/27/2023, 10:30:00"
14,6,,13.1.85,"05/27/2023, 12:30:00","{""2"":1}",lumi.158d0008d0be2b,4,"05/27/2023, 12:00:00"
15,5,,13.1.85,"05/27/2023, 14:00:00","{""1"":2}",lumi.158d0008d0be2b,4,"05/27/2023, 13:30:00"
16,4,,13.1.85,"05/27/2023, 15:00:00","{""1"":2}",lumi.158d0008d0be2b,4,"05/27/2023, 14:30:00"
17,3,,13.1.85,"05/28/2023, 09:30:00","{""2"":1}",lumi.158d0008d0be2b,4,"05/28/2023, 09:00:00"
18,2,,13.1.85,"05/28/2023, 12:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"05/28/2023, 12:00:00"
19,1,,13.1.85,"05/28/2023, 14:00:00","{""1"":1}",lumi.158d0008d0be2b,4,"05/28/2023, 13:30:00"
20,0,,13.1.85,"05/28/2023, 16:30:00","{""1"":2}",lumi.158d0008d0be2b,4,"05/28/2023, 16:00:00"
21,6,,13.1.85,"05/30/2023, 10:00:00","{""1"":1}",lumi.158d0008d0be2b,4,"05/30/2023, 09:30:00"
22,5,,13.1.85,"05/30/2023, 23:00:00","{""2"":1}",lumi.158d0008d0be2b,4,"05/30/2023, 22:30:00"
23,4,,13.1.85,"05/31/2023, 00:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"05/31/2023, 00:00:00"
24,3,,13.1.85,"05/31/2023, 01:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"05/31/2023, 01:00:00"
25,2,,13.1.85,"05/31/2023, 20:00:00","{""1"":1}",lumi.158d0008d0be2b,4,"05/31/2023, 19:30:00"
26,1,,13.1.85,"05/31/2023, 21:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"05/31/2023, 21:00:00"
27,0,,13.1.85,"06/01/2023, 23:00:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/01/2023, 22:30:00"
28,2,,13.1.85,"06/03/2023, 09:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/03/2023, 09:00:00"
29,1,,13.1.85,"06/03/2023, 15:00:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/03/2023, 14:30:00"
30,0,,13.1.85,"06/04/2023, 16:30:00","{""2"":1}",lumi.158d0008d0be2b,4,"06/04/2023, 16:00:00"
31,6,,13.1.85,"06/05/2023, 10:00:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/05/2023, 09:30:00"
32,5,,13.1.85,"06/06/2023, 18:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/06/2023, 18:00:00"
33,4,,13.1.85,"06/06/2023, 21:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/06/2023, 21:00:00"
34,3,,13.1.85,"06/07/2023, 00:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/07/2023, 00:00:00"
35,2,,13.1.85,"06/07/2023, 17:00:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/07/2023, 16:30:00"
36,1,,13.1.85,"06/07/2023, 18:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/07/2023, 18:00:00"
37,0,,13.1.85,"06/07/2023, 21:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/07/2023, 21:00:00"
38,9,,13.1.85,"06/08/2023, 23:00:00","{""1"":2}",lumi.158d0008d0be2b,4,"06/08/2023, 22:30:00"
39,8,,13.1.85,"06/09/2023, 01:30:00","{""1"":1,""2"":1}",lumi.158d0008d0be2b,4,"06/09/2023, 01:00:00"
40,7,,13.1.85,"06/09/2023, 03:00:00","{""1"":1,""2"":1}",lumi.158d0008d0be2b,4,"06/09/2023, 02:30:00"
41,6,,13.1.85,"06/09/2023, 17:30:00","{""2"":1}",lumi.158d0008d0be2b,4,"06/09/2023, 17:00:00"
42,5,,13.1.85,"06/09/2023, 23:30:00","{""1"":1,""2"":1}",lumi.158d0008d0be2b,4,"06/09/2023, 23:00:00"
43,4,,13.1.85,"06/10/2023, 01:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/10/2023, 01:00:00"
44,3,,13.1.85,"06/10/2023, 11:00:00","{""1"":2}",lumi.158d0008d0be2b,4,"06/10/2023, 10:30:00"
45,2,,13.1.85,"06/10/2023, 13:00:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/10/2023, 12:30:00"
46,1,,13.1.85,"06/10/2023, 15:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/10/2023, 15:00:00"
47,0,,13.1.85,"06/10/2023, 16:30:00","{""1"":1,""2"":1}",lumi.158d0008d0be2b,4,"06/10/2023, 16:00:00"
48,3,,13.1.85,"06/11/2023, 09:00:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/11/2023, 08:30:00"
49,2,,13.1.85,"06/11/2023, 16:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/11/2023, 16:00:00"
50,1,,13.1.85,"06/12/2023, 10:00:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/12/2023, 09:30:00"
51,0,,13.1.85,"06/12/2023, 21:30:00","{""1"":1}",lumi.158d0008d0be2b,4,"06/12/2023, 21:00:00"
