,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
3,,13.1.85,"05/12/2023, 12:00:00","{""1"":1,""2"":1,""3"":1}",lumi.158d0008f34a85,4,"05/12/2023, 11:30:00"
2,,13.1.85,"05/14/2023, 13:30:00","{""1"":2,""2"":1}",lumi.158d0008f34a85,4,"05/14/2023, 13:00:00"
1,,13.1.85,"05/14/2023, 14:00:00","{""1"":5,""2"":1}",lumi.158d0008f34a85,4,"05/14/2023, 13:30:00"
0,,13.1.85,"05/14/2023, 20:30:00","{""1"":1,""2"":1}",lumi.158d0008f34a85,4,"05/14/2023, 20:00:00"
