,timeStamp,resourceId,endTimeZone,value,subjectId,aggrType,startTimeZone
9,,13.1.85,"09/13/2023, 03:30:00","{""1"":1}",lumi.158d0008f34290,4,"09/13/2023, 03:00:00"
8,,13.1.85,"09/13/2023, 13:30:00","{""1"":1}",lumi.158d0008f34290,4,"09/13/2023, 13:00:00"
7,,13.1.85,"09/14/2023, 01:30:00","{""1"":1}",lumi.158d0008f34290,4,"09/14/2023, 01:00:00"
6,,13.1.85,"09/14/2023, 16:30:00","{""1"":1}",lumi.158d0008f34290,4,"09/14/2023, 16:00:00"
5,,13.1.85,"09/15/2023, 01:00:00","{""1"":1}",lumi.158d0008f34290,4,"09/15/2023, 00:30:00"
4,,13.1.85,"09/15/2023, 04:30:00","{""1"":1}",lumi.158d0008f34290,4,"09/15/2023, 04:00:00"
3,,13.1.85,"09/15/2023, 21:00:00","{""1"":1}",lumi.158d0008f34290,4,"09/15/2023, 20:30:00"
2,,13.1.85,"09/15/2023, 22:00:00","{""1"":2}",lumi.158d0008f34290,4,"09/15/2023, 21:30:00"
1,,13.1.85,"09/15/2023, 23:30:00","{""1"":2}",lumi.158d0008f34290,4,"09/15/2023, 23:00:00"
0,,13.1.85,"09/16/2023, 00:00:00","{""1"":1}",lumi.158d0008f34290,4,"09/15/2023, 23:30:00"
