,parentDid,positionId,createTime,timeZone,model,updateTime,modelType,state,firmwareVersion,deviceName,did
0,,real2.1105537251106578432,2023-08-04 18:21:15.968,GMT+09:00,lumi.gateway.aqcn03,2023-08-04 18:21:15.968,1,1,3.3.2_0008.0004,스마트 허브 E1,lumi1.54ef4437b8c6
1,lumi1.54ef4437b8c6,real2.1105537251106578432,2023-08-04 18:24:33.790,GMT+09:00,lumi.sensor_ht.agl02,2023-08-04 18:24:33.790,3,1,0.0.0_0028,Temperature and Humidity Sensor T1,lumi.54ef4410004b2218
2,lumi1.54ef4437b8c6,real2.1105537251106578432,2023-08-04 18:26:10.282,GMT+09:00,lumi.magnet.agl02,2023-08-04 18:26:10.282,3,1,0.0.0_0029,Door,lumi.54ef4410003fe239
3,lumi1.54ef4437b8c6,real2.1105537251106578432,2023-08-04 18:26:46.048,GMT+09:00,lumi.vibration.aq1,2023-08-04 18:26:46.048,3,1,0.0.0_0008,Washer,lumi.158d0008f3a56a
4,lumi1.54ef4437b8c6,real2.1105537251106578432,2023-08-04 18:27:41.294,GMT+09:00,lumi.motion.agl02,2023-08-04 18:27:41.294,3,1,0.0.0_0035,Motion Sensor,lumi.54ef44100051ac4a
5,lumi1.54ef4437b8c6,real2.1105537251106578432,2023-08-04 18:29:16.914,GMT+09:00,lumi.sen_ill.agl01,2023-08-04 18:29:16.914,3,1,0.0.0_0027,냉장고 위,lumi.54ef44100065d1d1
6,lumi1.54ef4437b8c6,real2.1105537251106578432,2023-08-04 18:31:32.341,GMT+09:00,lumi.magnet.agl02,2023-08-04 18:31:32.341,3,0,0.0.0_0029,Microwave,lumi.54ef4410003fdf70
7,lumi1.54ef4437b8c6,real2.1105537251106578432,2023-08-04 18:33:20.258,GMT+09:00,lumi.vibration.aq1,2023-08-04 18:33:20.258,3,1,0.0.0_0008,Cleaner,lumi.158d0008f3427d
8,lumi1.54ef4437b8c6,real2.1105537251106578432,2023-08-14 10:36:29.370,GMT+09:00,lumi.vibration.aq1,2023-08-14 10:36:29.370,3,1,0.0.0_0008,Fridge,lumi.158d0008f32cb9
