,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-08 03:27:S.000000,2023-08-08 04:32:S.000000,2023-08-08,2023-08-08 04:18:S.000000,2023-08-08 06:35:S.000000,240,1,240,780,0,3780,3540,0.94,240,0,120,1,0,960,1800
1,2023-08-08 06:45:S.000000,2023-08-08 07:08:S.000000,2023-08-08,2023-08-08 07:09:S.000000,2023-08-08 09:11:S.000000,660,0,660,0,0,1380,720,0.52,660,0,0,0,0,720,0
2,2023-08-09 01:05:S.000000,2023-08-09 01:47:S.000000,2023-08-09,2023-08-09 01:48:S.000000,2023-08-09 03:50:S.000000,720,0,720,0,0,2520,1800,0.71,720,0,0,0,0,840,960
3,2023-08-09 05:09:S.000000,2023-08-09 11:15:S.000000,2023-08-09,2023-08-09 06:02:S.000000,2023-08-09 13:18:S.000000,5820,3,840,0,0,13140,7320,0.56,840,0,13800,0,7,2760,4560
4,2023-08-10 03:51:S.000000,2023-08-10 10:11:S.000000,2023-08-10,2023-08-10 04:29:S.000000,2023-08-10 12:21:S.000000,4980,10,1080,0,0,12420,7440,0.6,1080,0,14280,0,18,7440,0
5,2023-08-11 02:13:S.000000,2023-08-11 09:17:S.000000,2023-08-11,2023-08-11 02:51:S.000000,2023-08-11 11:20:S.000000,2820,7,240,0,0,10140,7320,0.72,240,0,17880,0,8,5940,1380
6,2023-08-11 11:45:S.000000,2023-08-11 12:09:S.000000,2023-08-11,2023-08-11 12:10:S.000000,2023-08-11 14:12:S.000000,540,0,540,0,0,1440,900,0.63,540,0,0,0,0,900,0
7,2023-08-14 14:49:S.000000,2023-08-14 14:59:S.000000,2023-08-14,2023-08-14 15:01:S.000000,2023-08-14 17:02:S.000000,180,0,180,0,0,600,420,0.7,180,0,0,0,0,420,0
