,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-08 02:27:S.000000,2023-08-08 02:55:S.000000,2023-08-08,2023-08-08 02:57:S.000000,2023-08-08 05:27:S.000000,720,0,720,0,0,1680,960,0.57,720,0,0,0,0,960,0
1,2023-08-08 07:19:S.000000,2023-08-08 07:38:S.000000,2023-08-08,2023-08-08 07:39:S.000000,2023-08-08 09:50:S.000000,720,0,720,0,0,1140,420,0.37,720,0,0,0,0,420,0
2,2023-08-09 08:32:S.000000,2023-08-09 10:55:S.000000,2023-08-09,2023-08-09 10:35:S.000000,2023-08-09 12:58:S.000000,4920,3,4800,0,0,8100,3180,0.39,4800,0,600,0,4,3180,0
3,2023-08-10 08:54:S.000000,2023-08-10 11:40:S.000000,2023-08-10,2023-08-10 11:42:S.000000,2023-08-10 13:43:S.000000,3480,1,1560,0,1260,9960,6480,0.65,1560,1260,660,0,0,6480,0
4,2023-08-11 09:35:S.000000,2023-08-11 12:18:S.000000,2023-08-11,2023-08-11 11:32:S.000000,2023-08-11 14:21:S.000000,1980,2,1380,2100,600,9600,7620,0.79,1380,600,180,3,2,4500,1020
5,2023-08-12 10:54:S.000000,2023-08-12 11:37:S.000000,2023-08-12,2023-08-12 11:12:S.000000,2023-08-12 13:40:S.000000,660,2,660,0,0,1800,1140,0.63,660,0,780,0,1,1140,0
