,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-07 23:29:S.000000,2023-08-08 09:47:S.000000,2023-08-08,2023-08-08 00:04:S.000000,2023-08-08 12:21:S.000000,7080,11,840,1800,540,26700,19620,0.73,840,540,16080,5,16,12000,5820
1,2023-08-09 01:32:S.000000,2023-08-09 07:56:S.000000,2023-08-09,2023-08-09 02:10:S.000000,2023-08-09 10:01:S.000000,1740,7,540,2280,0,19320,17580,0.91,540,0,4920,4,7,9120,6180
2,2023-08-10 02:23:S.000000,2023-08-10 11:24:S.000000,2023-08-10,2023-08-10 05:18:S.000000,2023-08-10 13:47:S.000000,4920,2,4500,3180,0,32160,27240,0.85,4500,0,720,1,1,16860,7200
3,2023-08-11 06:00:S.000000,2023-08-11 13:47:S.000000,2023-08-11,2023-08-11 10:09:S.000000,2023-08-11 15:50:S.000000,2040,4,1080,3000,0,19800,17760,0.9,1080,0,9180,1,5,8520,6240
4,2023-08-12 00:43:S.000000,2023-08-12 08:38:S.000000,2023-08-12,2023-08-12 02:11:S.000000,2023-08-12 10:41:S.000000,4020,7,840,1620,0,20880,16860,0.81,840,0,10800,1,8,9780,5460
5,2023-08-13 06:09:S.000000,2023-08-13 10:18:S.000000,2023-08-13,2023-08-13 08:38:S.000000,2023-08-13 12:21:S.000000,4320,2,1980,660,0,14100,9780,0.69,1980,0,3180,0,5,4860,4260
6,2023-08-13 12:21:S.000000,2023-08-13 13:38:S.000000,2023-08-13,2023-08-13 13:18:S.000000,2023-08-13 15:41:S.000000,360,2,360,0,0,4260,3900,0.92,360,0,360,0,9,2100,1800
7,2023-08-14 07:31:S.000000,2023-08-14 12:20:S.000000,2023-08-14,2023-08-14 09:17:S.000000,2023-08-14 14:23:S.000000,1500,5,780,960,0,15720,14220,0.9,780,0,2340,2,5,9780,3480
