,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-08 02:04:S.000000,2023-08-08 09:17:S.000000,2023-08-08,2023-08-08 09:19:S.000000,2023-08-08 11:20:S.000000,7620,1,4680,4680,2160,25980,18360,0.71,4680,2160,780,2,0,9060,4620
1,2023-08-09 03:06:S.000000,2023-08-09 07:45:S.000000,2023-08-09,2023-08-09 06:15:S.000000,2023-08-09 09:48:S.000000,4620,2,2520,1260,0,15960,11340,0.71,2520,0,2880,1,2,7860,2220
2,2023-08-10 00:57:S.000000,2023-08-10 10:43:S.000000,2023-08-10,2023-08-10 01:28:S.000000,2023-08-10 12:46:S.000000,6540,3,1080,5640,1860,30360,23820,0.78,1080,1860,8400,6,4,13440,4740
3,2023-08-11 01:10:S.000000,2023-08-11 07:32:S.000000,2023-08-11,2023-08-11 07:34:S.000000,2023-08-11 09:35:S.000000,3000,1,1920,5400,660,22920,19920,0.87,1920,660,420,3,0,13560,960
4,2023-08-12 02:08:S.000000,2023-08-12 10:44:S.000000,2023-08-12,2023-08-12 03:26:S.000000,2023-08-12 12:47:S.000000,4020,3,3360,6720,0,30240,26220,0.87,3360,0,1380,6,2,15060,4440
5,2023-08-13 01:30:S.000000,2023-08-13 09:12:S.000000,2023-08-13,2023-08-13 03:31:S.000000,2023-08-13 11:15:S.000000,5340,3,1560,1860,840,24240,18900,0.78,1560,840,6420,2,3,11520,5520
6,2023-08-13 16:58:S.000000,2023-08-13 17:36:S.000000,2023-08-13,2023-08-13 17:38:S.000000,2023-08-13 19:39:S.000000,1020,0,1020,0,0,2280,1260,0.55,1020,0,0,0,0,1260,0
7,2023-08-14 00:18:S.000000,2023-08-14 07:50:S.000000,2023-08-14,2023-08-14 01:50:S.000000,2023-08-14 09:53:S.000000,7620,1,1680,1980,720,27000,19380,0.72,1680,720,5340,1,0,15960,1440
8,2023-08-14 20:48:S.000000,2023-08-14 23:56:S.000000,2023-08-14,2023-08-14 23:57:S.000000,2023-08-15 02:12:S.000000,3960,1,2760,0,780,11280,7320,0.65,2760,780,420,0,0,4140,3180
