,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-08 05:31:S.000000,2023-08-08 13:42:S.000000,2023-08-08,2023-08-08 13:10:S.000000,2023-08-08 15:45:S.000000,5160,3,3720,1620,0,28320,23160,0.82,3720,0,2580,5,3,13140,8400
1,2023-08-09 03:46:S.000000,2023-08-09 11:36:S.000000,2023-08-09,2023-08-09 11:38:S.000000,2023-08-09 13:39:S.000000,3720,1,2820,3060,540,28200,24480,0.87,2820,540,360,1,0,16560,4860
2,2023-08-10 05:04:S.000000,2023-08-10 12:30:S.000000,2023-08-10,2023-08-10 12:32:S.000000,2023-08-10 14:33:S.000000,1680,1,480,1740,780,26760,25080,0.94,480,780,420,1,0,15000,8340
3,2023-08-11 06:04:S.000000,2023-08-11 12:10:S.000000,2023-08-11,2023-08-11 12:12:S.000000,2023-08-11 14:13:S.000000,420,0,420,2340,0,21960,21540,0.98,420,0,0,2,0,12120,7080
4,2023-08-12 05:00:S.000000,2023-08-12 12:34:S.000000,2023-08-12,2023-08-12 09:29:S.000000,2023-08-12 14:37:S.000000,3960,3,2640,900,0,25620,21660,0.85,2640,0,2940,2,4,12900,7860
5,2023-08-13 05:57:S.000000,2023-08-13 13:23:S.000000,2023-08-13,2023-08-13 13:25:S.000000,2023-08-13 15:36:S.000000,2640,0,1920,4680,720,26760,24120,0.9,1920,720,0,3,0,11100,8340
6,2023-08-14 03:53:S.000000,2023-08-14 12:54:S.000000,2023-08-14,2023-08-14 12:56:S.000000,2023-08-14 14:57:S.000000,2940,1,2520,5100,0,32460,29520,0.91,2520,0,420,3,0,12420,12000
