,parentDid,positionId,createTime,timeZone,model,updateTime,modelType,state,firmwareVersion,deviceName,did
0,,real2.1052728441519788032,2022-12-15 01:13:29.083,GMT+09:00,lumi.gateway.aqcn03,2022-12-15 01:13:29.083,1,0,3.5.2_0010.0004,스마트 허브 E1,lumi1.54ef44321dfc
1,lumi1.54ef44321dfc,real2.1052728441519788032,2022-12-15 01:15:18.531,GMT+09:00,lumi.plug.maeu01,2022-12-15 01:15:18.531,3,0,0.0.0_0043,스마트 플러그,lumi.54ef4410001e9a86
2,lumi1.54ef44321dfc,real2.1052728441519788032,2022-12-15 01:17:58.191,GMT+09:00,lumi.sensor_ht.agl02,2022-12-15 01:17:58.191,3,0,0.0.0_0028,온습도 센서 T1,lumi.54ef4410004b1712
3,lumi1.54ef44321dfc,real2.1052728441519788032,2022-12-15 01:18:31.836,GMT+09:00,lumi.sen_ill.agl01,2022-12-15 01:18:31.836,3,0,0.0.0_0027,조도 센서 T1,lumi.4cf8cdf3c8dd60b
4,lumi1.54ef44321dfc,real2.1052728441519788032,2022-12-15 01:19:26.850,GMT+09:00,lumi.magnet.agl02,2022-12-15 01:19:26.850,3,0,0.0.0_0029,열림 감지 센서 T1,lumi.54ef4410003fd148
