,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-16 00:06:S.000000,2023-08-16 08:02:S.000000,2023-08-16,2023-08-16 08:03:S.000000,2023-08-16 10:05:S.000000,3000,1,2520,7200,0,28560,25560,0.89,2520,0,480,4,0,13320,5040
1,2023-08-17 00:25:S.000000,2023-08-17 08:05:S.000000,2023-08-17,2023-08-17 08:07:S.000000,2023-08-17 10:08:S.000000,2940,1,2460,8040,0,27600,24660,0.89,2460,0,480,3,0,10620,6000
2,2023-08-18 01:16:S.000000,2023-08-18 07:59:S.000000,2023-08-18,2023-08-18 08:01:S.000000,2023-08-18 10:02:S.000000,1740,0,1020,5880,720,24180,22440,0.93,1020,720,0,2,0,12000,4560
3,2023-08-19 00:34:S.000000,2023-08-19 07:16:S.000000,2023-08-19,2023-08-19 02:32:S.000000,2023-08-19 09:19:S.000000,5520,4,1920,2340,0,20340,14820,0.73,1920,0,7380,2,4,7500,4980
4,2023-08-20 21:56:S.000000,2023-08-21 13:40:S.000000,2023-08-21,2023-08-21 02:10:S.000000,2023-08-21 15:43:S.000000,23940,6,6660,3000,0,52320,28380,0.54,6660,0,21600,3,7,17880,7500
