,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-13 23:52:S.000000,2023-08-14 14:38:S.000000,2023-08-14,2023-08-14 02:32:S.000000,2023-08-14 16:41:S.000000,5400,8,2340,7260,0,44040,38640,0.88,2340,0,12180,9,9,22380,9000
1,2023-08-15 02:19:S.000000,2023-08-15 10:22:S.000000,2023-08-15,2023-08-15 08:39:S.000000,2023-08-15 12:26:S.000000,2880,3,2580,2400,0,27600,24720,0.9,2580,0,1680,4,4,16440,5880
2,2023-08-16 04:37:S.000000,2023-08-16 09:33:S.000000,2023-08-16,2023-08-16 07:12:S.000000,2023-08-16 11:36:S.000000,3480,3,1020,2340,900,17220,13740,0.8,1020,900,2100,1,4,10860,540
3,2023-08-17 01:33:S.000000,2023-08-17 08:16:S.000000,2023-08-17,2023-08-17 06:01:S.000000,2023-08-17 10:19:S.000000,1200,2,420,6660,0,23880,22680,0.95,420,0,1080,4,2,11220,4800
4,2023-08-21 01:23:S.000000,2023-08-21 12:19:S.000000,2023-08-21,2023-08-21 07:08:S.000000,2023-08-21 14:22:S.000000,1440,6,1080,8340,0,37740,36300,0.96,1080,0,1980,8,7,17460,10500
