,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-14 00:45:S.000000,2023-08-14 07:22:S.000000,2023-08-14,2023-08-14 07:24:S.000000,2023-08-14 09:25:S.000000,3120,0,3120,4200,0,23820,20700,0.87,3120,0,0,3,0,8760,7740
1,2023-08-14 23:34:S.000000,2023-08-15 11:48:S.000000,2023-08-15,2023-08-15 11:49:S.000000,2023-08-15 13:57:S.000000,2160,1,1740,10680,0,44040,41880,0.95,1740,0,420,8,0,19080,12120
2,2023-08-16 01:40:S.000000,2023-08-16 07:33:S.000000,2023-08-16,2023-08-16 07:34:S.000000,2023-08-16 09:37:S.000000,4500,0,3780,3300,720,21180,16680,0.79,3780,720,0,3,0,5220,8160
3,2023-08-17 00:09:S.000000,2023-08-17 07:32:S.000000,2023-08-17,2023-08-17 07:34:S.000000,2023-08-17 09:35:S.000000,1380,0,1380,7380,0,26580,25200,0.95,1380,0,0,3,0,7860,9960
4,2023-08-19 00:05:S.000000,2023-08-19 09:37:S.000000,2023-08-19,2023-08-19 09:39:S.000000,2023-08-19 12:03:S.000000,6720,1,1620,5340,0,34320,27600,0.8,1620,0,5100,3,0,12840,9420
5,2023-08-20 01:53:S.000000,2023-08-20 09:48:S.000000,2023-08-20,2023-08-20 09:50:S.000000,2023-08-20 11:51:S.000000,1800,1,1440,6120,0,28500,26700,0.94,1440,0,360,5,0,11520,9060
6,2023-08-21 00:45:S.000000,2023-08-21 07:31:S.000000,2023-08-21,2023-08-21 07:33:S.000000,2023-08-21 09:34:S.000000,2880,0,2880,4980,0,24360,21480,0.88,2880,0,0,3,0,8160,8340
