,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-14 00:55:S.000000,2023-08-14 05:47:S.000000,2023-08-14,2023-08-14 05:49:S.000000,2023-08-14 07:50:S.000000,2640,0,2100,2700,540,17520,14880,0.85,2100,540,0,1,0,8100,4080
1,2023-08-14 22:34:S.000000,2023-08-15 08:08:S.000000,2023-08-15,2023-08-15 07:01:S.000000,2023-08-15 10:11:S.000000,4680,5,3060,6180,0,33960,29280,0.86,3060,0,2100,7,3,16560,6540
2,2023-08-16 00:25:S.000000,2023-08-16 08:16:S.000000,2023-08-16,2023-08-16 08:18:S.000000,2023-08-16 10:19:S.000000,3300,0,2640,6120,660,28260,24960,0.88,2640,660,0,4,0,15600,3240
3,2023-08-16 22:25:S.000000,2023-08-17 05:56:S.000000,2023-08-17,2023-08-17 04:52:S.000000,2023-08-17 07:59:S.000000,3420,4,1440,1860,0,26940,23520,0.87,1440,0,2100,3,1,19140,2520
4,2023-08-17 21:45:S.000000,2023-08-18 08:47:S.000000,2023-08-18,2023-08-18 00:20:S.000000,2023-08-18 10:50:S.000000,3720,5,960,4560,0,39540,35820,0.91,960,0,2940,5,1,27060,4200
5,2023-08-18 21:44:S.000000,2023-08-19 08:41:S.000000,2023-08-19,2023-08-19 04:52:S.000000,2023-08-19 10:44:S.000000,11520,4,3120,2700,1080,36840,25320,0.69,3120,1080,9900,4,4,19920,2700
6,2023-08-19 23:04:S.000000,2023-08-20 08:28:S.000000,2023-08-20,2023-08-20 03:19:S.000000,2023-08-20 10:38:S.000000,6960,4,4620,1920,0,33660,26700,0.79,4620,0,2520,2,1,20520,4260
7,2023-08-21 00:19:S.000000,2023-08-21 05:41:S.000000,2023-08-21,2023-08-21 03:55:S.000000,2023-08-21 07:57:S.000000,2100,1,1260,3840,0,19140,17040,0.89,1260,0,1020,4,1,11820,1380
8,2023-08-21 07:57:S.000000,2023-08-21 09:14:S.000000,2023-08-21,2023-08-21 09:15:S.000000,2023-08-21 11:17:S.000000,1080,0,1080,0,0,4620,3540,0.77,1080,0,0,0,0,2880,660
