,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-14 04:15:S.000000,2023-08-14 10:57:S.000000,2023-08-14,2023-08-14 06:45:S.000000,2023-08-14 13:00:S.000000,2760,2,420,4080,0,23220,20460,0.88,420,0,3240,2,0,14160,2220
1,2023-08-15 01:25:S.000000,2023-08-15 08:50:S.000000,2023-08-15,2023-08-15 03:43:S.000000,2023-08-15 10:53:S.000000,2040,4,1140,2640,0,26400,24360,0.92,1140,0,1200,2,3,18480,3240
2,2023-08-15 17:39:S.000000,2023-08-15 18:34:S.000000,2023-08-15,2023-08-15 18:36:S.000000,2023-08-15 20:37:S.000000,2940,0,1080,0,1860,3300,360,0.11,1080,1860,0,0,0,360,0
3,2023-08-16 03:09:S.000000,2023-08-16 10:52:S.000000,2023-08-16,2023-08-16 08:41:S.000000,2023-08-16 12:55:S.000000,4620,3,2340,5220,840,27420,22800,0.83,2340,840,1800,4,3,16380,1200
4,2023-08-17 03:45:S.000000,2023-08-17 09:59:S.000000,2023-08-17,2023-08-17 08:14:S.000000,2023-08-17 12:02:S.000000,2400,3,1140,3180,0,22380,19980,0.89,1140,0,1320,3,1,12960,3840
5,2023-08-18 06:41:S.000000,2023-08-18 14:00:S.000000,2023-08-18,2023-08-18 10:11:S.000000,2023-08-18 16:03:S.000000,2100,5,900,3540,0,25860,23760,0.92,900,0,1680,2,4,13740,6480
6,2023-08-19 02:59:S.000000,2023-08-19 12:00:S.000000,2023-08-19,2023-08-19 06:15:S.000000,2023-08-19 14:03:S.000000,2100,6,660,8580,0,31680,29580,0.93,660,0,2220,4,7,17520,3480
7,2023-08-20 02:19:S.000000,2023-08-20 11:49:S.000000,2023-08-20,2023-08-20 06:59:S.000000,2023-08-20 13:52:S.000000,4500,4,2700,3060,0,33420,28920,0.87,2700,0,2580,4,5,23580,2280
8,2023-08-21 03:51:S.000000,2023-08-21 11:24:S.000000,2023-08-21,2023-08-21 05:51:S.000000,2023-08-21 13:27:S.000000,4080,9,660,1140,0,25860,21780,0.84,660,0,4740,1,7,17100,3540
