,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-13 23:46:S.000000,2023-08-14 09:18:S.000000,2023-08-14,2023-08-14 03:11:S.000000,2023-08-14 11:21:S.000000,5700,5,1500,900,960,32940,27240,0.83,1500,960,4620,1,3,21960,4380
1,2023-08-15 02:09:S.000000,2023-08-15 06:47:S.000000,2023-08-15,2023-08-15 06:49:S.000000,2023-08-15 08:50:S.000000,1140,0,1140,2640,0,16680,15540,0.93,1140,0,0,2,0,7980,4920
2,2023-08-15 21:59:S.000000,2023-08-16 08:03:S.000000,2023-08-16,2023-08-15 22:19:S.000000,2023-08-16 10:06:S.000000,5820,9,480,3660,0,34020,28200,0.83,480,0,7560,5,8,19320,5220
3,2023-08-17 02:40:S.000000,2023-08-17 08:57:S.000000,2023-08-17,2023-08-17 08:59:S.000000,2023-08-17 11:00:S.000000,1800,1,1380,4740,0,22620,20820,0.92,1380,0,420,3,0,10440,5640
4,2023-08-18 00:35:S.000000,2023-08-18 08:43:S.000000,2023-08-18,2023-08-18 04:53:S.000000,2023-08-18 10:46:S.000000,6060,3,660,4140,0,26280,20220,0.77,660,0,8400,2,4,9600,6480
5,2023-08-19 00:47:S.000000,2023-08-19 11:11:S.000000,2023-08-19,2023-08-19 08:41:S.000000,2023-08-19 13:14:S.000000,7080,6,2460,4860,1260,36300,29220,0.8,2460,1260,4500,5,3,17700,6660
6,2023-08-20 04:06:S.000000,2023-08-20 10:38:S.000000,2023-08-20,2023-08-20 06:58:S.000000,2023-08-20 12:41:S.000000,5520,4,1740,960,1800,22140,16620,0.75,1740,1800,3360,2,4,12660,3000
7,2023-08-21 01:24:S.000000,2023-08-21 08:36:S.000000,2023-08-21,2023-08-21 08:38:S.000000,2023-08-21 10:39:S.000000,4680,4,1560,3780,0,25920,21240,0.82,1560,0,3120,2,0,11460,6000
