,startdate,enddate,date,created,modified,wakeupduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,total_timeinbed,total_sleep_time,sleep_efficiency,sleep_latency,wakeup_latency,waso,nb_rem_episodes,out_of_bed_count,lightsleepduration,deepsleepduration
0,2023-08-14 03:53:S.000000,2023-08-14 12:54:S.000000,2023-08-14,2023-08-14 12:56:S.000000,2023-08-14 14:57:S.000000,2940,1,2520,5100,0,32460,29520,0.91,2520,0,420,3,0,12420,12000
1,2023-08-15 07:02:S.000000,2023-08-15 14:04:S.000000,2023-08-15,2023-08-15 14:06:S.000000,2023-08-15 16:07:S.000000,960,0,960,6240,0,25320,24360,0.96,960,0,0,2,0,10500,7620
2,2023-08-16 04:14:S.000000,2023-08-16 13:32:S.000000,2023-08-16,2023-08-16 12:19:S.000000,2023-08-16 15:35:S.000000,2520,1,2040,4320,0,30780,28260,0.92,2040,0,3180,2,2,14340,9600
3,2023-08-17 06:35:S.000000,2023-08-17 13:35:S.000000,2023-08-17,2023-08-17 10:19:S.000000,2023-08-17 15:38:S.000000,1440,2,1020,6780,0,24960,23520,0.94,1020,0,660,5,1,8880,7860
4,2023-08-18 04:14:S.000000,2023-08-18 12:43:S.000000,2023-08-18,2023-08-18 12:45:S.000000,2023-08-18 14:46:S.000000,2040,0,2040,1860,0,30540,28500,0.93,2040,0,0,2,0,16320,10320
5,2023-08-19 04:31:S.000000,2023-08-19 13:21:S.000000,2023-08-19,2023-08-19 05:01:S.000000,2023-08-19 15:24:S.000000,6360,3,1200,3300,0,25380,19020,0.75,1200,0,11580,4,3,9600,6120
6,2023-08-20 05:02:S.000000,2023-08-20 13:21:S.000000,2023-08-20,2023-08-20 08:16:S.000000,2023-08-20 15:24:S.000000,2340,2,420,2880,0,28500,26160,0.92,420,0,3360,3,3,15240,8040
7,2023-08-21 03:19:S.000000,2023-08-21 11:29:S.000000,2023-08-21,2023-08-21 11:31:S.000000,2023-08-21 13:32:S.000000,1080,0,1080,8220,0,29400,28320,0.96,1080,0,0,4,0,8640,11460
